instance timestamp,query,domain size,run id,itr exponent,itr start,itr end,itr num,tuples added,bag semantics,max bag size,processor,number_of_witnesses,lp_results: witness_computation_time,lp_results: number_of_witnesses,lp_results: number_of_tuples,lp_results: Solve Time,lp_results: Solver Solution Time,lp_results: GDP,lp_results: error,ilp_results: witness_computation_time,ilp_results: number_of_witnesses,ilp_results: number_of_tuples,ilp_results: Solve Time,ilp_results: Solver Solution Time,ilp_results: GDP,ilp_results: error
1730393682.22881,hc-sj-ucq,1000,1730393472.85962,2.990981963927856,0.5,6,500,979,False,0,x86_64,4,0.21463055163621902,981,979,2.4440072923898697,2.4438555240631104,-977.0,,0.2508079092949629,981,979,3.109991170465946,3.1098430156707764,-977.0,
1730393688.801275,hc-sj-ucq,1000,1730393472.85962,3.002004008016032,0.5,6,500,1004,False,0,x86_64,4,0.21977741830050945,1006,1004,1.2464772090315819,1.246333122253418,-1002.0,,0.25129813328385353,1006,1004,5.015850005671382,5.015695333480835,-1002.0,
1730393696.121917,hc-sj-ucq,1000,1730393472.85962,3.0130260521042085,0.5,6,500,1030,False,0,x86_64,4,0.23447204753756523,1032,1030,1.870680594816804,1.8705101013183594,-1028.0,,0.2684834562242031,1032,1030,1.2619678918272257,1.2618250846862793,-1028.0,
1730393700.462698,hc-sj-ucq,1000,1730393472.85962,3.024048096192385,0.5,6,500,1056,False,0,x86_64,4,0.22870592400431633,1058,1056,1.4730048663914204,1.4728622436523438,-1054.0,,0.26121040619909763,1058,1056,1.3159567601978779,1.3157968521118164,-1054.0,
1730393704.546898,hc-sj-ucq,1000,1730393472.85962,3.035070140280561,0.5,6,500,1084,False,0,x86_64,4,0.23422568291425705,1086,1084,1.7736962884664536,1.773543119430542,-1082.0,,0.266905689612031,1086,1084,3.670569187030196,3.670424699783325,-1082.0,
1730393711.313943,hc-sj-ucq,1000,1730393472.85962,3.0460921843687374,0.5,6,500,1111,False,0,x86_64,4,0.2389146275818348,1113,1111,4.715013608336449,4.714859247207642,-1109.0,,0.2774884980171919,1113,1111,4.509831817820668,4.5096940994262695,-1109.0,
1730393721.951375,hc-sj-ucq,1000,1730393472.85962,3.057114228456914,0.5,6,500,1140,False,0,x86_64,4,0.2502732928842306,1142,1140,2.8100722581148148,2.8099210262298584,-1138.0,,0.2829619701951742,1142,1140,1.4855127036571503,1.4853384494781494,-1138.0,
1730393727.706917,hc-sj-ucq,1000,1730393472.85962,3.0681362725450905,0.5,6,500,1169,False,0,x86_64,4,0.2573551572859287,1171,1169,2.571542464196682,2.5713844299316406,-1167.0,,0.2768345959484577,1171,1169,1.0862202998250723,1.0860579013824463,-1167.0,
1730393732.561153,hc-sj-ucq,1000,1730393472.85962,3.079158316633267,0.5,6,500,1199,False,0,x86_64,4,0.25245089642703533,1201,1199,1.4756603688001633,1.4755215644836426,-1197.0,,0.28867068886756897,1201,1199,1.9476718101650476,1.9475152492523193,-1197.0,
1730393737.163639,hc-sj-ucq,1000,1730393472.85962,3.090180360721443,0.5,6,500,1230,False,0,x86_64,4,0.2577254865318537,1232,1230,1.3245242908596992,1.3243765830993652,-1228.0,,0.2883353214710951,1232,1230,4.189534800127149,4.189359903335571,-1228.0,
1730393744.349239,hc-sj-ucq,1000,1730393472.85962,3.1012024048096194,0.5,6,500,1262,False,0,x86_64,4,0.27028271555900574,1264,1262,1.94280987046659,1.9426512718200684,-1260.0,,0.3010950144380331,1264,1262,2.3182303681969643,2.318084955215454,-1260.0,
1730393750.026942,hc-sj-ucq,1000,1730393472.85962,3.1122244488977957,0.5,6,500,1294,False,0,x86_64,4,0.27665823325514793,1296,1294,2.2419560719281435,2.241798162460327,-1292.0,,0.2990983575582504,1296,1294,2.8021395429968834,2.801983594894409,-1292.0,
1730393756.482675,hc-sj-ucq,1000,1730393472.85962,3.123246492985972,0.5,6,500,1328,False,0,x86_64,4,0.28150768019258976,1330,1328,3.704097744077444,3.703941583633423,-1326.0,,0.31409941241145134,1330,1328,5.4272268787026405,5.42706036567688,-1326.0,
1730393767.242739,hc-sj-ucq,1000,1730393472.85962,3.1342685370741483,0.5,6,500,1362,False,0,x86_64,4,0.28826827369630337,1364,1362,-1,-1,-1,-1,PuLP: Error while trying to execute gurobi_cl,0.3240101132541895,1364,1362,2.5803851932287216,2.5802090167999268,-1360.0,
1730393772.533542,hc-sj-ucq,1000,1730393472.85962,3.1452905811623246,0.5,6,500,1397,False,0,x86_64,4,0.2837558463215828,1399,1397,3.307396424934268,3.307246208190918,-1395.0,,0.31466684862971306,1399,1397,1.174451706930995,1.1742970943450928,-1395.0,
1730393778.46294,hc-sj-ucq,1000,1730393472.85962,3.156312625250501,0.5,6,500,1433,False,0,x86_64,4,0.2917654197663069,1435,1433,0.8901982568204403,0.8900690078735352,-1431.0,,0.33113144896924496,1435,1433,1.7917909752577543,1.7916386127471924,-1431.0,
1730393782.482673,hc-sj-ucq,1000,1730393472.85962,3.1673346693386777,0.5,6,500,1470,False,0,x86_64,4,0.3039258234202862,1472,1470,3.747156038880348,3.7470011711120605,-1468.0,,0.3375852759927511,1472,1470,2.7847050800919533,2.7845566272735596,-1468.0,
1730393790.338568,hc-sj-ucq,1000,1730393472.85962,3.178356713426854,0.5,6,500,1507,False,0,x86_64,4,0.3023219611495733,1509,1507,2.596578950062394,2.5964207649230957,-1505.0,,0.35270857624709606,1509,1507,1.3274253718554974,1.327301263809204,-1505.0,
1730393795.58849,hc-sj-ucq,1000,1730393472.85962,3.1893787575150303,0.5,6,500,1546,False,0,x86_64,4,0.3179741557687521,1548,1546,3.027202544733882,3.0270416736602783,-1544.0,,0.3434582967311144,1548,1546,1.0125572010874748,1.0123801231384277,-1544.0,
1730393800.985036,hc-sj-ucq,1000,1730393472.85962,3.2004008016032066,0.5,6,500,1586,False,0,x86_64,4,0.32415107637643814,1588,1586,0.7498353719711304,0.7496926784515381,-1584.0,,0.37564090080559254,1588,1586,2.4626118019223213,2.4624805450439453,-1584.0,
1730393805.618528,hc-sj-ucq,1000,1730393472.85962,3.211422845691383,0.5,6,500,1627,False,0,x86_64,4,0.33054453134536743,1629,1627,4.385496784001589,4.385329484939575,-1625.0,,0.3563132882118225,1629,1627,4.235145939514041,4.234974145889282,-1625.0,
1730393816.047334,hc-sj-ucq,1000,1730393472.85962,3.2224448897795592,0.5,6,500,1668,False,0,x86_64,4,0.3299546428024769,1670,1668,2.5075481925159693,2.507418155670166,-1666.0,,0.3549018297344446,1670,1668,2.2340018656104803,2.2338531017303467,-1666.0,
1730393822.519769,hc-sj-ucq,1000,1730393472.85962,3.2334669338677355,0.5,6,500,1711,False,0,x86_64,6,0.33374219574034214,1713,1711,1.7106514405459166,1.7105040550231934,-1709.0,,0.3619807679206133,1713,1711,1.7922429572790861,1.792093276977539,-1709.0,
1730393827.367473,hc-sj-ucq,1000,1730393472.85962,3.244488977955912,0.5,6,500,1755,False,0,x86_64,6,0.34971637837588787,1757,1755,1.2887085434049368,1.2885632514953613,-1753.0,,0.3859033826738596,1757,1755,1.6517894677817822,1.651625394821167,-1753.0,
1730393831.846699,hc-sj-ucq,1000,1730393472.85962,3.255511022044088,0.5,6,500,1800,False,0,x86_64,6,0.35792255960404873,1802,1800,4.5325120240449905,4.532328367233276,-1798.0,,0.38432800583541393,1802,1800,1.829908361658454,1.8297717571258545,-1798.0,
1730393839.840436,hc-sj-ucq,1000,1730393472.85962,3.2665330661322645,0.5,6,500,1847,False,0,x86_64,6,0.35266274213790894,1849,1847,1.2972531970590353,1.297093391418457,-1845.0,,0.39534251764416695,1849,1847,2.1902275793254375,2.1900761127471924,-1845.0,
1730393844.763893,hc-sj-ucq,1000,1730393472.85962,3.277555110220441,0.5,6,500,1894,False,0,x86_64,6,0.373929338529706,1896,1894,1.6837706565856934,1.6836354732513428,-1892.0,,0.40013002045452595,1896,1894,2.067352233454585,2.067197799682617,-1892.0,
1730393850.064475,hc-sj-ucq,1000,1730393472.85962,3.2885771543086175,0.5,6,500,1943,False,0,x86_64,6,0.37510746344923973,1945,1943,2.920764112845063,2.920623302459717,-1941.0,,0.4093658924102783,1945,1943,3.2236095909029245,3.2234721183776855,-1941.0,
1730393858.271634,hc-sj-ucq,1000,1730393472.85962,3.299599198396794,0.5,6,500,1993,False,0,x86_64,6,0.3888828158378601,1995,1993,2.7715099304914474,2.7713534832000732,-1991.0,,0.40311725437641144,1995,1993,2.751527227461338,2.7513742446899414,-1991.0,
1730393865.643464,hc-sj-ucq,1000,1730393472.85962,3.31062124248497,0.5,6,500,2044,False,0,x86_64,6,0.3860416579991579,2046,2044,1.468864968046546,1.4687378406524658,-2042.0,,0.4138579908758402,2046,2044,1.6328490562736988,1.6326887607574463,-2042.0,
1730393870.228163,hc-sj-ucq,1000,1730393472.85962,3.3216432865731464,0.5,6,500,2097,False,0,x86_64,8,0.3943340517580509,2100,2097,3.520061591640115,3.519904613494873,-2094.0,,0.42251470126211643,2100,2097,2.2182239796966314,2.2180888652801514,-2094.0,
1730393877.742283,hc-sj-ucq,1000,1730393472.85962,3.3326653306613228,0.5,6,500,2151,False,0,x86_64,8,0.4026751760393381,2154,2151,3.3519392050802708,3.3517887592315674,-2148.0,,0.425016850233078,2154,2151,1.9279378484934568,1.9277904033660889,-2148.0,
1730393884.796265,hc-sj-ucq,1000,1730393472.85962,3.343687374749499,0.5,6,500,2206,False,0,x86_64,8,0.42225288413465023,2209,2206,1.8625935092568398,1.862440586090088,-2203.0,,0.44733630307018757,2209,2206,2.955528227612376,2.955368995666504,-2203.0,
