instance timestamp,query,domain size,run id,itr exponent,itr start,itr end,itr num,tuples added,bag semantics,max bag size,processor,number_of_witnesses,lp_results: witness_computation_time,lp_results: number_of_witnesses,lp_results: number_of_tuples,lp_results: Solve Time,lp_results: Solver Solution Time,lp_results: GDP,lp_results: error,ilp_results: witness_computation_time,ilp_results: number_of_witnesses,ilp_results: number_of_tuples,ilp_results: Solve Time,ilp_results: Solver Solution Time,ilp_results: GDP,ilp_results: error,specialized_dpvs: Solve Time,specialized_dpvs: contingency set,specialized_dpvs: dp-vs
1730231312.240041,hc-star-3,500,1730231284.421438,2.4178356713426856,0.5,6,500,261,False,0,x86_64,1,0.11759400367736816,0,259,0.5704638343304396,0.5702700614929199,1.0,,0.1377346981316805,0,259,0.4599016271531582,0.45978260040283203,1.0,,0.010641839355230331,"      x
44  357",1
1730231313.80879,hc-star-3,500,1730231284.421438,2.428857715430862,0.5,6,500,268,False,0,x86_64,1,0.11390470713376999,0,266,0.2561148311942816,0.256000280380249,1.0,,0.14052900858223438,0,266,0.3597678877413273,0.3596484661102295,1.0,,0.010603690519928932,"      x
44  357",1
1730231314.90129,hc-star-3,500,1730231284.421438,2.4398797595190382,0.5,6,500,275,False,0,x86_64,1,0.11410102434456348,0,273,0.4007975794374943,0.4006931781768799,1.0,,0.1442643702030182,0,273,0.49050259217619896,0.4903833866119385,1.0,,0.010241592302918434,"      x
47  357",1
1730231316.245575,hc-star-3,500,1730231284.421438,2.4509018036072145,0.5,6,500,282,False,0,x86_64,1,0.11442429386079311,0,280,-1,-1,-1,-1,PuLP: Error while trying to execute gurobi_cl,0.13671126775443554,0,280,0.2773767504841089,0.27724456787109375,1.0,,0.010446246713399887,"      x
48  357",1
1730231317.199117,hc-star-3,500,1730231284.421438,2.461923847695391,0.5,6,500,289,False,0,x86_64,1,0.11435360461473465,0,287,0.4089726135134697,0.408860445022583,1.0,,0.1383612658828497,0,287,0.6428893525153399,0.6427686214447021,1.0,,0.010940546169877052,"      x
48  357",1
1730231318.805482,hc-star-3,500,1730231284.421438,2.472945891783567,0.5,6,500,297,False,0,x86_64,1,0.11702565290033817,0,295,0.3468918614089489,0.346787691116333,1.0,,0.13569762371480465,0,295,0.20191898383200169,0.20180726051330566,1.0,,0.009966414421796799,"      x
49  357",1
1730231319.805414,hc-star-3,500,1730231284.421438,2.4839679358717435,0.5,6,500,304,False,0,x86_64,1,0.1115034893155098,0,302,0.505979536101222,0.5058760643005371,1.0,,0.17076556757092476,0,302,0.8911776468157768,0.8910825252532959,1.0,,0.010914869606494904,"      x
50  357",1
1730231321.712984,hc-star-3,500,1730231284.421438,2.49498997995992,0.5,6,500,312,False,0,x86_64,1,0.11782103590667248,0,310,0.3519861679524183,0.35187792778015137,1.0,,0.14660765044391155,0,310,0.2758007552474737,0.27568578720092773,1.0,,0.010151127353310585,"      x
50  357",1
1730231322.808162,hc-star-3,500,1730231284.421438,2.506012024048096,0.5,6,500,320,False,0,x86_64,1,0.1172084379941225,0,318,0.4070557728409767,0.40694594383239746,1.0,,0.1449352614581585,0,318,0.39091398380696774,0.39078640937805176,1.0,,0.01091577298939228,"      x
51  357",1
1730231324.070153,hc-star-3,500,1730231284.421438,2.517034068136273,0.5,6,500,328,False,0,x86_64,1,0.1159451361745596,0,326,0.6850469801574945,0.6849300861358643,1.0,,0.1480504609644413,0,326,0.438516141846776,0.4383888244628906,1.0,,0.01099773496389389,"      x
52  357",1
1730231325.6552,hc-star-3,500,1730231284.421438,2.528056112224449,0.5,6,500,337,False,0,x86_64,1,0.11686753109097481,0,334,0.7881751954555511,0.7880609035491943,1.0,,0.14901746809482574,0,334,0.3216109611093998,0.3214876651763916,1.0,,0.011077536270022392,"      x
52  357",1
1730231327.21403,hc-star-3,500,1730231284.421438,2.5390781563126255,0.5,6,500,346,False,0,x86_64,1,0.11936278082430363,0,342,0.552125895395875,0.5520052909851074,1.0,,0.14921520464122295,0,342,0.7719879038631916,0.7718594074249268,1.0,,0.011223725974559784,"      x
56  357",1
1730231329.037297,hc-star-3,500,1730231284.421438,2.5501002004008018,0.5,6,500,354,False,0,x86_64,1,0.1221812255680561,0,350,0.32039094530045986,0.3202824592590332,1.0,,0.1522907204926014,0,350,0.2497663777321577,0.24962687492370605,1.0,,0.009430456906557083,"      x
57  357",1
1730231330.115479,hc-star-3,500,1730231284.421438,2.561122244488978,0.5,6,500,364,False,0,x86_64,1,0.11756022833287716,0,360,0.5236921925097704,0.5235674381256104,1.0,,0.1429591216146946,0,360,0.4826825801283121,0.48254823684692383,1.0,,0.01203235611319542,"      x
57  357",1
1730231331.584191,hc-star-3,500,1730231284.421438,2.5721442885771544,0.5,6,500,373,False,0,x86_64,1,0.12418613024055958,0,368,0.3789089433848858,0.3788027763366699,1.0,,0.14641695655882359,0,368,0.5400367882102728,0.5399186611175537,1.0,,0.011234994977712631,"      x
38  357",1
1730231332.992782,hc-star-3,500,1730231284.421438,2.5831663326653307,0.5,6,500,382,False,0,x86_64,1,0.12090161070227623,0,377,0.3953840993344784,0.3952758312225342,1.0,,0.1520367357879877,0,377,0.4457084834575653,0.4455890655517578,1.0,,0.011472051963210106,"      x
39  357",1
1730231334.321884,hc-star-3,500,1730231284.421438,2.594188376753507,0.5,6,500,392,False,0,x86_64,1,0.12283283844590187,0,387,0.5669302083551884,0.5668213367462158,1.0,,0.14512111246585846,0,387,0.43263630382716656,0.432513952255249,1.0,,0.01090783067047596,"      x
40  357",1
1730231335.821107,hc-star-3,500,1730231284.421438,2.6052104208416833,0.5,6,500,402,False,0,x86_64,1,0.12502910010516644,0,397,0.7339374031871557,0.7338337898254395,1.0,,0.15878831781446934,0,397,0.679349958896637,0.6792194843292236,1.0,,0.011175014078617096,"      x
41  357",1
1730231337.768988,hc-star-3,500,1730231284.421438,2.61623246492986,0.5,6,500,413,False,0,x86_64,2,0.12781379558146,0,408,0.929234441369772,0.9291157722473145,1.0,,0.15239164046943188,0,408,0.6316089928150177,0.6314806938171387,1.0,,0.012508776038885117,"      x
66  265",1
1730231339.846892,hc-star-3,500,1730231284.421438,2.6272545090180364,0.5,6,500,423,False,0,x86_64,2,0.12693145498633385,0,418,0.541332297027111,0.5412156581878662,1.0,,0.15040161460638046,0,418,0.5902820471674204,0.5901415348052979,1.0,,0.012272408232092857,"      x
42  357",1
1730231341.488678,hc-star-3,500,1730231284.421438,2.6382765531062127,0.5,6,500,434,False,0,x86_64,2,0.1287355087697506,0,428,0.3054392747581005,0.3053169250488281,1.0,,0.1567465178668499,0,428,0.46891806088387966,0.46878623962402344,1.0,,0.011979354545474052,"      x
69  265",1
1730231342.770215,hc-star-3,500,1730231284.421438,2.649298597194389,0.5,6,500,445,False,0,x86_64,3,0.13147820346057415,0,439,0.39439061284065247,0.39426565170288086,1.0,,0.15701984614133835,0,439,-1,-1,-1,PuLP: Error while trying to execute gurobi_cl,0.011845255270600319,"      x
43  357",1
1730231344.157174,hc-star-3,500,1730231284.421438,2.6603206412825653,0.5,6,500,457,False,0,x86_64,4,0.12724567018449306,0,451,0.2746398411691189,0.27451324462890625,1.0,,0.15698658674955368,0,451,0.3553025256842375,0.3551766872406006,1.0,,0.01099991612136364,"      x
84  125",1
1730231345.298565,hc-star-3,500,1730231284.421438,2.6713426853707416,0.5,6,500,469,False,0,x86_64,4,0.1352371610701084,0,463,0.23423589020967484,0.2341141700744629,1.0,,0.15387380495667458,0,463,0.37045855820178986,0.37033867835998535,1.0,,0.011387838050723076,"      x
43  357",1
1730231346.403285,hc-star-3,500,1730231284.421438,2.682364729458918,0.5,6,500,481,False,0,x86_64,4,0.13427955098450184,0,475,0.603778462857008,0.6036646366119385,1.0,,0.15876872837543488,0,475,0.44019328244030476,0.4400641918182373,1.0,,0.0114873256534338,"      x
43  357",1
1730231348.032017,hc-star-3,500,1730231284.421438,2.693386773547094,0.5,6,500,493,False,0,x86_64,4,0.1346193067729473,0,486,-1,-1,-1,-1,PuLP: Error while trying to execute gurobi_cl,0.16108043305575848,0,486,0.3396077025681734,0.33947229385375977,1.0,,0.012009484693408012,"      x
73  265",1
1730231349.296877,hc-star-3,500,1730231284.421438,2.7044088176352705,0.5,6,500,506,False,0,x86_64,4,0.15542365238070488,0,498,0.3918308913707733,0.3917369842529297,1.0,,0.1579954531043768,0,498,0.6994555704295635,0.699333906173706,1.0,,0.011911345645785332,"      x
45  357",1
1730231351.014148,hc-star-3,500,1730231284.421438,2.715430861723447,0.5,6,500,519,False,0,x86_64,5,0.1402408480644226,0,510,2.3109533302485943,2.3108344078063965,1.0,,0.16286627016961575,0,510,0.9551076553761959,0.9549834728240967,1.0,,0.012779036536812782,"      x
45  357",1
1730231354.896518,hc-star-3,500,1730231284.421438,2.7264529058116236,0.5,6,500,532,False,0,x86_64,5,0.14064801298081875,0,523,1.0436623804271221,1.0435383319854736,1.0,,0.16578888706862926,0,523,0.3855231311172247,0.3853931427001953,1.0,,0.012134842574596405,"     x
54  51",1
1730231356.867032,hc-star-3,500,1730231284.421438,2.7374749498998,0.5,6,500,546,False,0,x86_64,5,0.14005495607852936,0,536,0.5274204052984715,0.527296781539917,1.0,,0.1656816564500332,0,536,0.44750459492206573,0.4473724365234375,1.0,,0.012362232431769371,"     x
32  26",1
1730231358.422897,hc-star-3,500,1730231284.421438,2.748496993987976,0.5,6,500,560,False,0,x86_64,6,0.13965169712901115,0,549,0.5544580928981304,0.5543389320373535,1.0,,0.16530641354620457,0,549,0.33529879711568356,0.3351705074310303,1.0,,0.012583570554852486,"      x
48  357",1
