instance timestamp,query,domain size,run id,itr exponent,itr start,itr end,itr num,tuples added,bag semantics,max bag size,processor,number_of_witnesses,lp_results: witness_computation_time,lp_results: number_of_witnesses,lp_results: number_of_tuples,lp_results: Solve Time,lp_results: Solver Solution Time,lp_results: GDP,lp_results: error,ilp_results: witness_computation_time,ilp_results: number_of_witnesses,ilp_results: number_of_tuples,ilp_results: Solve Time,ilp_results: Solver Solution Time,ilp_results: GDP,ilp_results: error,specialized_swp: SWP,specialized_swp: Solve Time
1730231290.85353,rsa,1000,1730231284.418704,2.280561122244489,2.0,6,500,190,False,0,x86_64,1,0.09096773155033588,378,189,0.23440696485340595,0.23420405387878418,-186.0,,0.10744763165712357,378,189,0.3178531266748905,0.3177363872528076,-186.0,,3,0.009565483778715134
1730231291.843445,rsa,1000,1730231284.418704,2.288577154308617,2.0,6,500,194,False,0,x86_64,1,0.09063932299613953,386,193,0.23459305241703987,0.23447751998901367,-190.0,,0.10625594295561314,386,193,0.18985229544341564,0.18972253799438477,-190.0,,3,0.009446393698453903
1730231292.8058,rsa,1000,1730231284.418704,2.2965931863727453,2.0,6,500,197,False,0,x86_64,1,0.0910250823944807,392,196,0.3114793561398983,0.3113675117492676,-193.0,,0.11218535900115967,392,196,0.5846881289035082,0.5845696926116943,-193.0,,3,0.009902888908982277
1730231294.130936,rsa,1000,1730231284.418704,2.3046092184368736,2.0,6,500,201,False,0,x86_64,1,0.09250359982252121,398,199,0.19422518461942673,0.19411301612854004,-196.0,,0.10455697774887085,398,199,0.5347606930881739,0.5346496105194092,-196.0,,3,0.009497100487351418
1730231295.393452,rsa,1000,1730231284.418704,2.312625250501002,2.0,6,500,205,False,0,x86_64,1,0.09423444978892803,406,203,0.4666970204561949,0.4665811061859131,-200.0,,0.11054465174674988,406,203,0.17410259321331978,0.17398524284362793,-200.0,,3,0.009556794539093971
1730231296.498924,rsa,1000,1730231284.418704,2.32064128256513,2.0,6,500,209,False,0,x86_64,1,0.09045396372675896,414,207,0.2734184954315424,0.27330684661865234,-204.0,,0.1022962387651205,414,207,0.2782065700739622,0.27808570861816406,-204.0,,3,0.009924132376909256
1730231297.51141,rsa,1000,1730231284.418704,2.3286573146292584,2.0,6,500,213,False,0,x86_64,1,0.09181725233793259,422,211,0.41755725257098675,0.4174458980560303,-208.0,,0.10787372291088104,422,211,0.381559569388628,0.3814380168914795,-208.0,,3,0.009332394227385521
1730231298.752452,rsa,1000,1730231284.418704,2.3366733466933867,2.0,6,500,217,False,0,x86_64,1,0.09461038373410702,430,215,0.5559136401861906,0.5557935237884521,-212.0,,0.11426339112222195,430,215,0.4204238075762987,0.4203000068664551,-212.0,,3,0.00961783155798912
1730231300.389279,rsa,1000,1730231284.418704,2.344689378757515,2.0,6,500,221,False,0,x86_64,1,0.09531174227595329,436,218,0.4794445279985666,0.4793267250061035,-215.0,,0.11024372838437557,436,218,0.5800408832728863,0.5799126625061035,-215.0,,3,0.010036591440439224
1730231301.885959,rsa,1000,1730231284.418704,2.352705410821643,2.0,6,500,225,False,0,x86_64,1,0.09346583858132362,444,222,0.39544559083878994,0.39532971382141113,-219.0,,0.11047470383346081,444,222,0.31119946390390396,0.3110790252685547,-219.0,,3,0.010341091081500053
1730231303.015841,rsa,1000,1730231284.418704,2.3607214428857715,2.0,6,500,229,False,0,x86_64,1,0.09554584510624409,452,226,0.28757133707404137,0.287473201751709,-223.0,,0.10838225111365318,452,226,0.3457842245697975,0.34566617012023926,-223.0,,3,0.009263038635253906
1730231304.128737,rsa,1000,1730231284.418704,2.3687374749498997,2.0,6,500,233,False,0,x86_64,1,0.09382383152842522,460,230,0.19520030543208122,0.1950850486755371,-227.0,,0.10825601406395435,460,230,0.4206357467919588,0.4205186367034912,-227.0,,3,0.009739520028233528
1730231305.297343,rsa,1000,1730231284.418704,2.376753507014028,2.0,6,500,238,False,0,x86_64,1,0.09696279652416706,470,235,0.8341630920767784,0.834047794342041,-232.0,,0.11694507487118244,470,235,0.3971678148955107,0.397050142288208,-232.0,,3,0.009604072198271751
1730231307.022754,rsa,1000,1730231284.418704,2.3847695390781563,2.0,6,500,242,False,0,x86_64,1,0.09456458687782288,478,239,0.278686935082078,0.27857518196105957,-236.0,,0.11708911694586277,478,239,0.27027289383113384,0.2701544761657715,-236.0,,3,0.01011943444609642
1730231308.053775,rsa,1000,1730231284.418704,2.3927855711422845,2.0,6,500,247,False,0,x86_64,1,0.09522686898708344,488,244,0.22038158774375916,0.22026753425598145,-241.0,,0.11625279113650322,488,244,0.3352646641433239,0.3351469039916992,-241.0,,3,0.009804904460906982
1730231309.088072,rsa,1000,1730231284.418704,2.400801603206413,2.0,6,500,251,False,0,x86_64,1,0.09521704539656639,496,248,0.28464145958423615,0.28452348709106445,-245.0,,0.11742041818797588,496,248,0.3374617826193571,0.33733153343200684,-245.0,,3,0.009932272136211395
1730231310.203536,rsa,1000,1730231284.418704,2.408817635270541,2.0,6,500,256,False,0,x86_64,1,0.0952160693705082,506,253,0.29477618262171745,0.2946619987487793,-250.0,,0.11047710292041302,506,253,0.17960044741630554,0.17948603630065918,-250.0,,3,0.009999176487326622
1730231311.165126,rsa,1000,1730231284.418704,2.4168336673346693,2.0,6,500,261,False,0,x86_64,1,0.094105688855052,516,258,0.23533183336257935,0.23521995544433594,-255.0,,0.10995194688439369,516,258,0.5920450817793608,0.5919339656829834,-255.0,,3,0.009852902963757515
1730231312.509298,rsa,1000,1730231284.418704,2.4248496993987976,2.0,6,500,265,False,0,x86_64,1,0.09642531722784042,524,262,0.4533674083650112,0.4532473087310791,-259.0,,0.11097640916705132,524,262,0.4168634060770273,0.41673946380615234,-259.0,,3,0.010279985144734383
