instance timestamp,query,domain size,run id,itr exponent,itr start,itr end,itr num,tuples added,bag semantics,max bag size,processor,number_of_witnesses,lp_results: witness_computation_time,lp_results: number_of_witnesses,lp_results: number_of_tuples,lp_results: Solve Time,lp_results: Solver Solution Time,lp_results: GDP,lp_results: error,ilp_results: witness_computation_time,ilp_results: number_of_witnesses,ilp_results: number_of_tuples,ilp_results: Solve Time,ilp_results: Solver Solution Time,ilp_results: GDP,ilp_results: error
1730308126.071981,hc-sj-ucq,1000,1730307653.537862,4.688376753507014,0.5,6,500,48795,False,0,x86_64,2448,2.249597378075123,0,4531,0.26421586982905865,0.2641010284423828,0.0,,2.3155536632984877,0,4531,0.24682319350540638,0.2466869354248047,0.0,
1730308136.141088,hc-sj-ucq,1000,1730307653.537862,4.69939879759519,0.5,6,500,50049,False,0,x86_64,2569,2.3267567213624716,0,4759,0.26863692328333855,0.26851391792297363,0.0,,2.3186132553964853,0,4759,0.40742892399430275,0.4072847366333008,0.0,
1730308146.314165,hc-sj-ucq,1000,1730307653.537862,4.710420841683367,0.5,6,500,51335,False,0,x86_64,2714,2.3932157419621944,0,5020,0.8930703848600388,0.8929505348205566,0.0,,2.4828638285398483,0,5020,0.661037765443325,0.6608960628509521,0.0,
1730308157.847687,hc-sj-ucq,1000,1730307653.537862,4.721442885771543,0.5,6,500,52655,False,0,x86_64,2871,2.4487385600805283,0,5301,0.2566826920956373,0.25656843185424805,0.0,,2.472655324265361,0,5301,0.5040458329021931,0.5039048194885254,0.0,
1730308168.868414,hc-sj-ucq,1000,1730307653.537862,4.73246492985972,0.5,6,500,54008,False,0,x86_64,3037,2.5079436730593443,0,5599,0.2949191089719534,0.2948145866394043,0.0,,2.5135618038475513,0,5599,0.2913812417536974,0.29124903678894043,0.0,
1730308179.810176,hc-sj-ucq,1000,1730307653.537862,4.743486973947896,0.5,6,500,55397,False,0,x86_64,3200,2.5878498163074255,0,5883,0.43642472103238106,0.43630003929138184,1.0,,2.6169748920947313,0,5883,0.28199191950261593,0.28185343742370605,1.0,
1730308191.092624,hc-sj-ucq,1000,1730307653.537862,4.754509018036073,0.5,6,500,56821,False,0,x86_64,3364,2.665203705430031,0,6189,0.30181669630110264,0.3016958236694336,0.0,,2.720376219600439,0,6189,0.4169573877006769,0.4168241024017334,0.0,
1730308202.708131,hc-sj-ucq,1000,1730307653.537862,4.765531062124249,0.5,6,500,58281,False,0,x86_64,3530,2.27377057261765,0,6486,0.3616794999688864,0.36156296730041504,0.0,,2.3247579764574766,0,6486,0.4619537182152271,0.4618089199066162,1.0,
1730308213.786561,hc-sj-ucq,1000,1730307653.537862,4.776553106212425,0.5,6,500,59779,False,0,x86_64,3692,2.807755645364523,0,6777,0.3755672760307789,0.3754570484161377,0.0,,2.8787333983927965,0,6777,0.31102308444678783,0.3108944892883301,0.0,
1730308225.959592,hc-sj-ucq,1000,1730307653.537862,4.787575150300602,0.5,6,500,61316,False,0,x86_64,3879,2.8919080644845963,0,7116,0.41483101062476635,0.4147183895111084,0.0,,2.9513148069381714,0,7116,0.3904707208275795,0.39034008979797363,0.0,
