instance timestamp,query,domain size,run id,itr exponent,itr start,itr end,itr num,tuples added,bag semantics,max bag size,processor,number_of_witnesses,lp_results: witness_computation_time,lp_results: number_of_witnesses,lp_results: number_of_tuples,lp_results: Solve Time,lp_results: Solver Solution Time,lp_results: GDP,lp_results: error,ilp_results: witness_computation_time,ilp_results: number_of_witnesses,ilp_results: number_of_tuples,ilp_results: Solve Time,ilp_results: Solver Solution Time,ilp_results: GDP,ilp_results: error,ilp_results_old: witness_computation_time,ilp_results_old: number_of_witnesses,ilp_results_old: number_of_tuples,ilp_results_old: Solve Time,ilp_results_old: Solver Solution Time,ilp_results_old: GDP,ilp_results_old: error,lp_results_old: witness_computation_time,lp_results_old: number_of_witnesses,lp_results_old: number_of_tuples,lp_results_old: Solve Time,lp_results_old: Solver Solution Time,lp_results_old: GDP,lp_results_old: error
1730231422.524039,hc-star-3,1000,1730231339.514246,2.8006012024048097,0.5,4,500,631,False,0,x86_64,1,0.14706903509795666,1252,626,0.6800464261323214,0.6798477172851562,-622.0,,0.1741888839751482,1252,626,0.5446242541074753,0.5444972515106201,-622.0,,0.17194691486656666,1252,626,0.7226571887731552,0.722529411315918,-622.0,,0.1727023832499981,1252,626,0.4586605653166771,0.4585139751434326,-622.0,
1730231425.896376,hc-star-3,1000,1730231339.514246,2.8076152304609217,0.5,4,500,642,False,0,x86_64,1,0.15016455575823784,1274,637,0.4667114242911339,0.4665863513946533,-633.0,,0.17406760156154633,1274,637,0.4239959977567196,0.42375946044921875,-633.0,,0.17372080869972706,1274,637,0.6748388819396496,0.6747076511383057,-633.0,,0.17681241966784,1274,637,1.3673808667808771,1.3672428131103516,-633.0,
1730231429.855058,hc-star-3,1000,1730231339.514246,2.814629258517034,0.5,4,500,652,False,0,x86_64,1,0.1527972538024187,1294,647,0.8532919529825449,0.853165864944458,-643.0,,0.17360773123800755,1294,647,1.0682009402662516,1.0680673122406006,-643.0,,0.18084662407636642,1294,647,0.7709933053702116,0.7708690166473389,-643.0,,0.17136337980628014,1294,647,0.86708471365273,0.8669540882110596,-643.0,
1730231434.385684,hc-star-3,1000,1730231339.514246,2.8216432865731464,0.5,4,500,663,False,0,x86_64,1,0.15457320027053356,1314,657,0.616394467651844,0.6162717342376709,-653.0,,0.17583383806049824,1314,657,1.029922727495432,1.0297937393188477,-653.0,,0.17608540691435337,1314,657,0.9025541841983795,0.9024231433868408,-653.0,,0.1773341428488493,1314,657,1.419471938163042,1.4193432331085205,-653.0,
1730231439.386499,hc-star-3,1000,1730231339.514246,2.8286573146292584,0.5,4,500,673,False,0,x86_64,1,0.1563813965767622,1334,667,0.4839064534753561,0.4837791919708252,-663.0,,0.1784430928528309,1334,667,0.6939855795353651,0.6938872337341309,-663.0,,0.17836338095366955,1334,667,0.8346503768116236,0.834500789642334,-663.0,,0.1793731339275837,1334,667,0.6467454507946968,0.6466188430786133,-663.0,
1730231443.106812,hc-star-3,1000,1730231339.514246,2.835671342685371,0.5,4,500,684,False,0,x86_64,1,0.1575546357780695,1352,676,0.7906156424432993,0.7904839515686035,-672.0,,0.18073189444839954,1352,676,0.3238948881626129,0.3237621784210205,-672.0,,0.18137573450803757,1352,676,0.5866164993494749,0.5864801406860352,-672.0,,0.17485987953841686,1352,676,0.685678381472826,0.6855530738830566,-672.0,
1730231446.473761,hc-star-3,1000,1730231339.514246,2.842685370741483,0.5,4,500,696,False,0,x86_64,1,0.15866773761808872,1374,687,0.5596840865910053,0.5595498085021973,-683.0,,0.18037555739283562,1374,687,0.7813266720622778,0.781203031539917,-683.0,,0.17568510584533215,1374,687,0.6402423027902842,0.6401081085205078,-683.0,,0.17620223201811314,1374,687,0.6733888536691666,0.6732585430145264,-683.0,
1730231450.146506,hc-star-3,1000,1730231339.514246,2.849699398797595,0.5,4,500,707,False,0,x86_64,1,0.15249251946806908,1396,698,0.8434186056256294,0.8433234691619873,-694.0,,0.1772858165204525,1396,698,0.7633440904319286,0.7632124423980713,-694.0,,0.18072682432830334,1396,698,0.44966273196041584,0.44953060150146484,-694.0,,0.1842450052499771,1396,698,0.4767060112208128,0.4765794277191162,-694.0,
1730231453.720434,hc-star-3,1000,1730231339.514246,2.8567134268537075,0.5,4,500,718,False,0,x86_64,1,0.1587113607674837,1418,709,0.48464764282107353,0.48451805114746094,-705.0,,0.18221826292574406,1418,709,0.8683263510465622,0.8681800365447998,-705.0,,0.18269306980073452,1418,709,0.5192771162837744,0.5191466808319092,-705.0,,0.1838268395513296,1418,709,0.7568723317235708,0.7567412853240967,-705.0,
1730231457.352988,hc-star-3,1000,1730231339.514246,2.8637274549098195,0.5,4,500,730,False,0,x86_64,1,0.16397368162870407,1438,719,0.390103355050087,0.3899705410003662,-715.0,,0.18524427711963654,1438,719,2.451837968081236,2.451686382293701,-715.0,,0.18719071708619595,1438,719,0.3798373769968748,0.37970566749572754,-715.0,,0.18106773123145103,1438,719,0.6193712893873453,0.6192512512207031,-715.0,
1730231462.263354,hc-star-3,1000,1730231339.514246,2.870741482965932,0.5,4,500,742,False,0,x86_64,1,0.16258005797863007,1460,730,0.660548023879528,0.660423755645752,-726.0,,0.18435255251824856,1460,730,1.031593082472682,1.0314643383026123,-726.0,,0.186150673776865,1460,730,0.32735038362443447,0.3272233009338379,-726.0,,0.1828002855181694,1460,730,0.8350357618182898,0.8348813056945801,-726.0,
1730231466.110755,hc-star-3,1000,1730231339.514246,2.8777555110220443,0.5,4,500,754,False,0,x86_64,1,0.16336002945899963,1482,741,0.4631703272461891,0.4630439281463623,-737.0,,0.18377012014389038,1482,741,0.8440960552543402,0.8439664840698242,-737.0,,0.1837684102356434,1482,741,0.9184024035930634,0.9182686805725098,-737.0,,0.1852659210562706,1482,741,0.6114160567522049,0.6112890243530273,-737.0,
1730231469.988413,hc-star-3,1000,1730231339.514246,2.8847695390781563,0.5,4,500,766,False,0,x86_64,1,0.1671098042279482,1506,753,0.7462585810571909,0.7461152076721191,-749.0,,0.19477049633860588,1506,753,0.4305244479328394,0.43041205406188965,-749.0,,0.19187206402420998,1506,753,0.5355995930731297,0.5354709625244141,-749.0,,0.18320005759596825,1506,753,0.6256490722298622,0.6255123615264893,-749.0,
