instance timestamp,query,domain size,run id,itr exponent,itr start,itr end,itr num,tuples added,bag semantics,max bag size,processor,number_of_witnesses,lp_results: witness_computation_time,lp_results: number_of_witnesses,lp_results: number_of_tuples,lp_results: Solve Time,lp_results: Solver Solution Time,lp_results: GDP,lp_results: error,ilp_results: witness_computation_time,ilp_results: number_of_witnesses,ilp_results: number_of_tuples,ilp_results: Solve Time,ilp_results: Solver Solution Time,ilp_results: GDP,ilp_results: error,ilp_results_old: witness_computation_time,ilp_results_old: number_of_witnesses,ilp_results_old: number_of_tuples,ilp_results_old: Solve Time,ilp_results_old: Solver Solution Time,ilp_results_old: GDP,ilp_results_old: error,lp_results_old: witness_computation_time,lp_results_old: number_of_witnesses,lp_results_old: number_of_tuples,lp_results_old: Solve Time,lp_results_old: Solver Solution Time,lp_results_old: GDP,lp_results_old: error
1730308089.047488,rsa,1000,1730307654.397819,3.635270541082164,2.0,6,500,4317,False,0,x86_64,1508,0.5731369536370039,7222,3611,0.44085066579282284,0.4407470226287842,-2297.0,,0.5024440530687571,7222,3611,0.39379736222326756,0.393704891204834,-2297.0,,0.5009887665510178,7222,3611,0.5104203037917614,0.5103001594543457,-2297.0,,0.4968731012195349,7222,3611,0.49947554245591164,0.4993774890899658,-2795.1617063492054,
1730308094.152988,rsa,1000,1730307654.397819,3.6432865731462925,2.0,6,500,4398,False,0,x86_64,1585,0.5048046130686998,7354,3677,0.39644242636859417,0.39633965492248535,-2336.0,,0.5121659729629755,7354,3677,0.5038843005895615,0.5037639141082764,-2336.0,,0.6174528412520885,7354,3677,0.6455349754542112,0.6454377174377441,-2336.0,,0.5073284916579723,7354,3677,0.480519762262702,0.4804227352142334,-2857.1144841269806,
1730308099.48204,rsa,1000,1730307654.397819,3.6513026052104207,2.0,6,500,4480,False,0,x86_64,1668,0.5203300397843122,7472,3736,0.4237937852740288,0.4236936569213867,-2368.0,,0.5278075747191906,7472,3736,0.4684365689754486,0.468311071395874,-2368.0,,0.5451184641569853,7472,3736,0.546224232763052,0.5461161136627197,-2368.0,,0.5325663723051548,7472,3736,0.6478523928672075,0.6477451324462891,-2908.426984126981,
1730308104.836865,rsa,1000,1730307654.397819,3.659318637274549,2.0,6,500,4563,False,0,x86_64,1736,0.5363790765404701,7610,3805,0.5353763941675425,0.5352842807769775,-2392.0,,0.5445925071835518,7610,3805,0.43844669684767723,0.4383261203765869,-2392.0,,0.5390404723584652,7610,3805,0.6946804169565439,0.6945853233337402,-2392.0,,0.5437902715057135,7610,3805,0.4788445718586445,0.4787445068359375,-2955.0603174603143,
1730308110.369352,rsa,1000,1730307654.397819,3.6673346693386772,2.0,6,500,4648,False,0,x86_64,1806,0.544403275474906,7734,3867,0.4179201554507017,0.4178154468536377,-2424.0,,0.5505916383117437,7734,3867,0.41125467605888844,0.41113853454589844,-2424.0,,0.5679819546639919,7734,3867,0.5529261454939842,0.5528275966644287,-2424.0,,0.5519573129713535,7734,3867,0.6822107415646315,0.682103157043457,-3003.715873015867,
1730308115.861058,rsa,1000,1730307654.397819,3.6753507014028055,2.0,6,500,4735,False,0,x86_64,1891,0.6434945836663246,7864,3932,0.45026606135070324,0.4501633644104004,-2465.0,,0.5585245192050934,7864,3932,0.6583895795047283,0.658282995223999,-2465.0,,0.6556489001959562,7864,3932,1.1118423994630575,1.1117169857025146,-2465.0,,0.6546231545507908,7864,3932,0.6075290832668543,0.6074244976043701,-3069.5162698412673,
1730308122.56924,rsa,1000,1730307654.397819,3.6833667334669338,2.0,6,500,4823,False,0,x86_64,1977,0.6711200121790171,7990,3995,0.48774700053036213,0.4876523017883301,-2501.0,,0.5728373471647501,7990,3995,0.665168609470129,0.6650550365447998,-2501.0,,0.6776790842413902,7990,3995,0.6720795203000307,0.6719858646392822,-2501.0,,0.5774665493518114,7990,3995,0.5149532910436392,0.5148348808288574,-3131.1007936507895,
1730308128.938496,rsa,1000,1730307654.397819,3.691382765531062,2.0,6,500,4913,False,0,x86_64,2074,0.6127287894487381,8124,4062,0.4738069362938404,0.4737091064453125,-2526.0,,0.5911980755627155,8124,4062,0.48506907373666763,0.484971284866333,-2526.0,,0.5895003229379654,8124,4062,0.6870817057788372,0.6869800090789795,-2526.0,,0.5913445726037025,8124,4062,0.5393612086772919,0.539252519607544,-3184.159126984125,
1730308134.826682,rsa,1000,1730307654.397819,3.6993987975951903,2.0,6,500,5004,False,0,x86_64,2151,0.5997852403670549,8244,4122,0.7891556713730097,0.7890288829803467,-2574.0,,0.7008951529860497,8244,4122,0.5935682635754347,0.5934538841247559,-2574.0,,0.6052049212157726,8244,4122,0.6919996123760939,0.6918971538543701,-2574.0,,0.6183621548116207,8244,4122,0.6330091282725334,0.6329121589660645,-3252.4202380952343,
1730308141.400288,rsa,1000,1730307654.397819,3.7074148296593186,2.0,6,500,5098,False,0,x86_64,2266,0.6219501793384552,8382,4191,0.5742651261389256,0.5741522312164307,-2610.0,,0.633212735876441,8382,4191,0.6223749443888664,0.6222715377807617,-2610.0,,0.7190884854644537,8382,4191,1.1812130771577358,1.1811027526855469,-2610.0,,0.7219355683773756,8382,4191,0.6680778972804546,0.6679606437683105,-3317.1789682539625,
