instance timestamp,query,domain size,run id,itr exponent,itr start,itr end,itr num,tuples added,bag semantics,max bag size,processor,number_of_witnesses,lp_results: witness_computation_time,lp_results: number_of_witnesses,lp_results: number_of_tuples,lp_results: Solve Time,lp_results: Solver Solution Time,lp_results: GDP,lp_results: error,ilp_results: witness_computation_time,ilp_results: number_of_witnesses,ilp_results: number_of_tuples,ilp_results: Solve Time,ilp_results: Solver Solution Time,ilp_results: GDP,ilp_results: error
1730379622.174233,hc-sj-ucq,50,1730307670.636876,4.203406813627255,0.5,6,500,15973,False,0,x86_64,2,3627.4834816120565,30030,15015,639.6327293887734,639.6324374675751,-14965.0,,3625.9316405169666,30030,15015,622.0718014752492,622.0715112686157,-14965.0,
1730393472.868293,hc-sj-ucq,50,1730393472.86765,0.5,0.5,6,500,3,False,0,x86_64,2,0.07688815519213676,4,3,1.5882043577730656,1.5881092548370361,-2.0,,0.10347001999616623,4,3,1.7630001716315746,1.7628464698791504,-2.0,
1730393477.632146,hc-sj-ucq,50,1730393472.86765,0.5110220440881763,0.5,6,500,3,False,0,x86_64,2,0.07669424265623093,4,3,1.4657998606562614,1.4656579494476318,-2.0,,0.10394737124443054,4,3,1.2397358231246471,1.2395861148834229,-2.0,
1730393481.630223,hc-sj-ucq,50,1730393472.86765,0.5220440881763527,0.5,6,500,3,False,0,x86_64,2,0.06888323836028576,4,3,1.7445928175002337,1.7444617748260498,-2.0,,0.0986635647714138,4,3,0.6096138283610344,0.6094686985015869,-2.0,
1730393484.978175,hc-sj-ucq,50,1730393472.86765,0.533066132264529,0.5,6,500,3,False,0,x86_64,2,0.07185882516205311,4,3,0.5719620734453201,0.5718264579772949,-2.0,,0.09375549107789993,4,3,1.008436392992735,1.0082898139953613,-2.0,
1730393487.123356,hc-sj-ucq,50,1730393472.86765,0.5440881763527055,0.5,6,500,3,False,0,x86_64,2,0.07083618827164173,4,3,1.2287837024778128,1.2286524772644043,-2.0,,0.10181874595582485,4,3,0.7121361382305622,0.7119874954223633,-2.0,
1730393489.916708,hc-sj-ucq,50,1730393472.86765,0.5551102204408818,0.5,6,500,3,False,0,x86_64,2,0.07547682337462902,4,3,1.1581150889396667,1.1579766273498535,-2.0,,0.09777513146400452,4,3,1.0070154629647732,1.0068695545196533,-2.0,
1730393493.082246,hc-sj-ucq,50,1730393472.86765,0.5661322645290581,0.5,6,500,3,False,0,x86_64,2,0.07409383915364742,4,3,0.8754075784236193,0.8752715587615967,-2.0,,0.10631701536476612,4,3,0.8759166467934847,0.8757541179656982,-2.0,
1730393495.412474,hc-sj-ucq,50,1730393472.86765,0.5771543086172345,0.5,6,500,3,False,0,x86_64,2,0.07529616728425026,4,3,1.7085006404668093,1.70835542678833,-2.0,,0.09720974415540695,4,3,1.1445623375475407,1.1444189548492432,-2.0,
1730393498.896728,hc-sj-ucq,50,1730393472.86765,0.5881763527054108,0.5,6,500,3,False,0,x86_64,2,0.07337546348571777,4,3,0.3702193722128868,0.37007570266723633,-2.0,,0.10454156808555126,4,3,0.6314048003405333,0.63124680519104,-2.0,
1730393500.485914,hc-sj-ucq,50,1730393472.86765,0.5991983967935872,0.5,6,500,3,False,0,x86_64,2,0.06678912416100502,4,3,1.00993843190372,1.0098068714141846,-2.0,,0.0950482226908207,4,3,1.1516384482383728,1.1514911651611328,-2.0,
1730393503.430531,hc-sj-ucq,50,1730393472.86765,0.6102204408817635,0.5,6,500,4,False,0,x86_64,2,0.06819308176636696,5,4,1.3273577000945807,1.327129602432251,-3.0,,0.0955223347991705,5,4,0.890004675835371,0.8898642063140869,-3.0,
1730393506.390262,hc-sj-ucq,50,1730393472.86765,0.6212424849699398,0.5,6,500,4,False,0,x86_64,2,0.07413420639932156,5,4,0.88608886487782,0.8859536647796631,-3.0,,0.10037710703909397,5,4,0.8401557989418507,0.839998722076416,-3.0,
1730393508.955941,hc-sj-ucq,50,1730393472.86765,0.6322645290581163,0.5,6,500,4,False,0,x86_64,2,0.07508247345685959,5,4,0.6201087385416031,0.6199688911437988,-3.0,,0.10067268833518028,5,4,0.44176164269447327,0.4416186809539795,-3.0,
1730393510.662078,hc-sj-ucq,50,1730393472.86765,0.6432865731462926,0.5,6,500,4,False,0,x86_64,2,0.07378535345196724,5,4,0.8265566918998957,0.8264133930206299,-3.0,,0.09575486369431019,5,4,0.5060630440711975,0.5059158802032471,-3.0,
1730393512.626437,hc-sj-ucq,50,1730393472.86765,0.654308617234469,0.5,6,500,4,False,0,x86_64,2,0.07393253594636917,5,4,0.9022349677979946,0.9020941257476807,-3.0,,0.10132730193436146,5,4,0.9647719319909811,0.9646213054656982,-3.0,
1730393515.196812,hc-sj-ucq,50,1730393472.86765,0.6653306613226453,0.5,6,500,4,False,0,x86_64,2,0.07447028905153275,5,4,0.7770496606826782,0.7769138813018799,-3.0,,0.1029595136642456,5,4,2.367860743775964,2.36771297454834,-3.0,
1730393519.433744,hc-sj-ucq,50,1730393472.86765,0.6763527054108216,0.5,6,500,4,False,0,x86_64,2,0.07495567575097084,5,4,1.0987739004194736,1.098625898361206,-3.0,,0.10040849633514881,5,4,1.0161475595086813,1.0159947872161865,-3.0,
1730393522.450722,hc-sj-ucq,50,1730393472.86765,0.687374749498998,0.5,6,500,4,False,0,x86_64,2,0.07493389770388603,5,4,1.3747704681009054,1.374634027481079,-3.0,,0.1047082282602787,5,4,0.6399469282478094,0.6397976875305176,-3.0,
1730393525.129725,hc-sj-ucq,50,1730393472.86765,0.6983967935871743,0.5,6,500,4,False,0,x86_64,2,0.07443507388234138,5,4,1.0691541098058224,1.069005012512207,-3.0,,0.0924109723418951,5,4,1.8974895682185888,1.8973522186279297,-3.0,
1730393528.763666,hc-sj-ucq,50,1730393472.86765,0.7094188376753507,0.5,6,500,5,False,0,x86_64,2,0.0703156515955925,6,5,1.5123217143118382,1.5121943950653076,-4.0,,0.09915457665920258,6,5,0.9479559008032084,0.9478068351745605,-4.0,
1730393532.109218,hc-sj-ucq,50,1730393472.86765,0.720440881763527,0.5,6,500,5,False,0,x86_64,2,0.07388347387313843,6,5,1.4396967943757772,1.4395592212677002,-4.0,,0.09678597934544086,6,5,1.0661667417734861,1.0659995079040527,-4.0,
1730393535.093627,hc-sj-ucq,50,1730393472.86765,0.7314629258517034,0.5,6,500,5,False,0,x86_64,2,0.07417880930006504,6,5,1.0291554238647223,1.0290136337280273,-4.0,,0.08967762067914009,6,5,1.2168443277478218,1.2167034149169922,-4.0,
1730393537.809261,hc-sj-ucq,50,1730393472.86765,0.7424849699398798,0.5,6,500,5,False,0,x86_64,2,0.07201327942311764,6,5,1.2974618319422007,1.2973291873931885,-4.0,,0.09669825620949268,6,5,1.0129391234368086,1.0127904415130615,-4.0,
1730393540.62948,hc-sj-ucq,50,1730393472.86765,0.7535070140280562,0.5,6,500,5,False,0,x86_64,2,0.07252485863864422,6,5,1.126037111505866,1.1259045600891113,-4.0,,0.10289157927036285,6,5,3.4895362313836813,3.489377498626709,-4.0,
1730393545.975863,hc-sj-ucq,50,1730393472.86765,0.7645290581162325,0.5,6,500,5,False,0,x86_64,2,0.07496728003025055,6,5,2.3418427668511868,2.341697931289673,-4.0,,0.10547696053981781,6,5,2.589637903496623,2.589488983154297,-4.0,
1730393551.706325,hc-sj-ucq,50,1730393472.86765,0.7755511022044088,0.5,6,500,5,False,0,x86_64,2,0.07470188848674297,6,5,2.2636823635548353,2.2635388374328613,-4.0,,0.10093389078974724,6,5,2.721658555790782,2.721518039703369,-4.0,
1730393557.842817,hc-sj-ucq,50,1730393472.86765,0.7865731462925851,0.5,6,500,6,False,0,x86_64,2,0.06831923685967922,7,6,2.3872006852179766,2.3870670795440674,-5.0,,0.09650143422186375,7,6,1.7013121452182531,1.7011699676513672,-5.0,
1730393562.687439,hc-sj-ucq,50,1730393472.86765,0.7975951903807615,0.5,6,500,6,False,0,x86_64,2,0.0681664701551199,7,6,1.2412413973361254,1.2411134243011475,-5.0,,0.09922476671636105,7,6,1.7757747769355774,1.7756297588348389,-5.0,
1730393566.220399,hc-sj-ucq,50,1730393472.86765,0.808617234468938,0.5,6,500,6,False,0,x86_64,2,0.07325625233352184,7,6,3.921253625303507,3.9211180210113525,-5.0,,0.10392153449356556,7,6,2.89202624745667,2.8918793201446533,-5.0,
1730393573.708095,hc-sj-ucq,50,1730393472.86765,0.8196392785571143,0.5,6,500,6,False,0,x86_64,2,0.07315963134169579,7,6,1.1409520339220762,1.1408097743988037,-5.0,,0.10057436116039753,7,6,1.156904086470604,1.156749963760376,-5.0,
1730393576.676202,hc-sj-ucq,50,1730393472.86765,0.8306613226452906,0.5,6,500,6,False,0,x86_64,2,0.07333526015281677,7,6,0.9979133605957031,0.9977555274963379,-5.0,,0.1058705523610115,7,6,2.4994950275868177,2.499340534210205,-5.0,
1730393580.740971,hc-sj-ucq,50,1730393472.86765,0.8416833667334669,0.5,6,500,6,False,0,x86_64,2,0.07447206415235996,7,6,2.0996757484972477,2.099515199661255,-5.0,,0.09229099564254284,7,6,0.791999189183116,0.7918579578399658,-5.0,
1730393584.27157,hc-sj-ucq,50,1730393472.86765,0.8527054108216433,0.5,6,500,7,False,0,x86_64,2,0.06803370825946331,8,7,-1,-1,-1,-1,PuLP: Error while trying to execute gurobi_cl,0.09782113693654537,8,7,0.8998267892748117,0.8996689319610596,-6.0,
1730393586.596397,hc-sj-ucq,50,1730393472.86765,0.8637274549098197,0.5,6,500,7,False,0,x86_64,2,0.07423054054379463,8,7,0.7406563404947519,0.7405180931091309,-6.0,,0.10131517425179482,8,7,0.629928832873702,0.6297786235809326,-6.0,
1730393588.348799,hc-sj-ucq,50,1730393472.86765,0.874749498997996,0.5,6,500,7,False,0,x86_64,2,0.07325020805001259,8,7,1.4701124355196953,1.4699816703796387,-6.0,,0.10390981286764145,8,7,0.4051090832799673,0.40496325492858887,-6.0,
1730393590.751438,hc-sj-ucq,50,1730393472.86765,0.8857715430861723,0.5,6,500,7,False,0,x86_64,2,0.07448775880038738,8,7,1.1600770112127066,1.1599230766296387,-6.0,,0.10489270277321339,8,7,0.9143573082983494,0.9142189025878906,-6.0,
1730393593.34059,hc-sj-ucq,50,1730393472.86765,0.8967935871743486,0.5,6,500,7,False,0,x86_64,2,0.07171942666172981,8,7,0.6855842303484678,0.6854379177093506,-6.0,,0.10484786704182625,8,7,0.5566509235650301,0.5565035343170166,-6.0,
