instance timestamp,query,domain size,run id,itr exponent,itr start,itr end,itr num,tuples added,bag semantics,max bag size,processor,number_of_witnesses,lp_results: witness_computation_time,lp_results: number_of_witnesses,lp_results: number_of_tuples,lp_results: Solve Time,lp_results: Solver Solution Time,lp_results: GDP,lp_results: error,ilp_results: witness_computation_time,ilp_results: number_of_witnesses,ilp_results: number_of_tuples,ilp_results: Solve Time,ilp_results: Solver Solution Time,ilp_results: GDP,ilp_results: error,specialized_dpvs: Solve Time,specialized_dpvs: contingency set,specialized_dpvs: dp-vs
1730231432.241386,hc-star-3,1000,1730231339.515413,2.842685370741483,0.5,4,500,696,False,0,x86_64,1,0.15613980032503605,0,678,0.7855672240257263,0.7854459285736084,1.0,,0.17012420296669006,0,678,0.5457692891359329,0.5456461906433105,1.0,,0.013474134728312492,"       x
134  644",1
1730231434.220531,hc-star-3,1000,1730231339.515413,2.849699398797595,0.5,4,500,707,False,0,x86_64,2,0.15265082009136677,0,689,0.5799938291311264,0.5798830986022949,1.0,,0.1596232783049345,0,689,0.4785882607102394,0.4784524440765381,1.0,,0.011983269825577736,"       x
136  644",1
1730231435.877091,hc-star-3,1000,1730231339.515413,2.8567134268537075,0.5,4,500,718,False,0,x86_64,2,0.15823683887720108,0,700,0.9812928847968578,0.981156587600708,1.0,,0.18169782496988773,0,700,0.41543447971343994,0.41530728340148926,1.0,,0.013909876346588135,"      x
48  947",1
1730231437.916838,hc-star-3,1000,1730231339.515413,2.8637274549098195,0.5,4,500,730,False,0,x86_64,2,0.1529996395111084,0,712,0.9261396452784538,0.9260225296020508,1.0,,0.17421851865947247,0,712,0.5362219046801329,0.5360944271087646,1.0,,0.014478541910648346,"       x
142  644",1
1730231439.951123,hc-star-3,1000,1730231339.515413,2.870741482965932,0.5,4,500,742,False,0,x86_64,2,0.15551279857754707,0,723,0.9018057715147734,0.9016835689544678,1.0,,0.17548253014683723,0,723,0.4826371781527996,0.4824972152709961,1.0,,0.014648893848061562,"      x
48  947",1
1730231441.901305,hc-star-3,1000,1730231339.515413,2.8777555110220443,0.5,4,500,754,False,0,x86_64,2,0.16252577304840088,0,735,0.7528837397694588,0.7527775764465332,1.0,,0.16016496904194355,0,735,0.5127671640366316,0.5126614570617676,1.0,,0.013078171759843826,"       x
144  644",1
1730231443.75956,hc-star-3,1000,1730231339.515413,2.8847695390781563,0.5,4,500,766,False,0,x86_64,2,0.1655972097069025,0,746,0.6721471436321735,0.6720342636108398,1.0,,0.17020118609070778,0,746,1.0888043902814388,1.0886709690093994,1.0,,0.01538713276386261,"      x
51  947",1
1730231446.09246,hc-star-3,1000,1730231339.515413,2.8917835671342687,0.5,4,500,779,False,0,x86_64,2,0.15864082984626293,0,759,0.5829482078552246,0.5828330516815186,1.0,,0.1775291282683611,0,759,0.7235621269792318,0.723440408706665,1.0,,0.01136711984872818,"      x
53  947",1
1730231447.973276,hc-star-3,1000,1730231339.515413,2.8987975951903806,0.5,4,500,792,False,0,x86_64,2,0.15873570926487446,0,771,0.44330137968063354,0.44318509101867676,1.0,,0.19677499681711197,0,771,0.7512550968676805,0.751133918762207,1.0,,0.013305172324180603,"       x
156  644",1
1730231449.80762,hc-star-3,1000,1730231339.515413,2.905811623246493,0.5,4,500,805,False,0,x86_64,2,0.16572952084243298,0,784,0.9371722880750895,0.9370505809783936,1.0,,0.18001538515090942,0,784,0.7496689073741436,0.7495450973510742,1.0,,0.0156639963388443,"       x
157  644",1
1730231452.117257,hc-star-3,1000,1730231339.515413,2.9128256513026054,0.5,4,500,818,False,0,x86_64,2,0.16692491620779037,0,797,0.37794823572039604,0.3778235912322998,1.0,,0.1906440556049347,0,797,0.46562092565000057,0.46552014350891113,1.0,,0.01317673921585083,"      x
57  947",1
1730231453.610792,hc-star-3,1000,1730231339.515413,2.9198396793587174,0.5,4,500,831,False,0,x86_64,4,0.16265493631362915,0,809,0.8287486117333174,0.8286278247833252,1.0,,0.1918768398463726,0,809,0.8734282683581114,0.873297929763794,1.0,,0.014824680984020233,"       x
161  644",1
1730231455.923583,hc-star-3,1000,1730231339.515413,2.9268537074148298,0.5,4,500,844,False,0,x86_64,4,0.16581441089510918,0,821,0.8204890005290508,0.8203694820404053,1.0,,0.19499602355062962,0,821,0.6135165337473154,0.6133849620819092,1.0,,0.015274284407496452,"       x
163  644",1
1730231457.958579,hc-star-3,1000,1730231339.515413,2.9338677354709417,0.5,4,500,858,False,0,x86_64,4,0.16822044737637043,0,835,2.4990161545574665,2.498893976211548,1.0,,0.1805920172482729,0,835,0.7381709516048431,0.7380340099334717,1.0,,0.015537764877080917,"       x
157  269",1
1730231461.81533,hc-star-3,1000,1730231339.515413,2.940881763527054,0.5,4,500,872,False,0,x86_64,4,0.1680821031332016,0,849,0.9767232500016689,0.9766128063201904,1.0,,0.17557674646377563,0,849,0.7492717877030373,0.749138593673706,1.0,,0.01581648923456669,"       x
163  644",1
1730231464.132175,hc-star-3,1000,1730231339.515413,2.9478957915831665,0.5,4,500,886,False,0,x86_64,5,0.17110175266861916,0,861,0.34606663323938847,0.3459453582763672,1.0,,0.2127177193760872,0,861,1.030038744211197,1.0299289226531982,1.0,,0.015166450291872025,"      x
92  652",1
1730231466.12589,hc-star-3,1000,1730231339.515413,2.9549098196392785,0.5,4,500,901,False,0,x86_64,5,0.17197203636169434,0,875,0.4368573687970638,0.4367332458496094,1.0,,0.20111559890210629,0,875,0.699750404804945,0.6996276378631592,1.0,,0.011745840311050415,"       x
161  269",1
1730231467.892025,hc-star-3,1000,1730231339.515413,2.961923847695391,0.5,4,500,916,False,0,x86_64,5,0.17347784899175167,0,889,1.1224116459488869,1.1222918033599854,1.0,,0.20847527123987675,0,889,0.5540091004222631,0.5538833141326904,1.0,,0.01162734441459179,"      x
61  947",1
1730231470.20613,hc-star-3,1000,1730231339.515413,2.968937875751503,0.5,4,500,930,False,0,x86_64,7,0.1800905577838421,0,903,0.5789479911327362,0.5788350105285645,1.0,,0.18885486014187336,0,903,0.5327334944158792,0.5325961112976074,1.0,,0.01333681121468544,"       x
137  994",1
1730231471.970369,hc-star-3,1000,1730231339.515413,2.975951903807615,0.5,4,500,946,False,0,x86_64,7,0.1719488836824894,0,918,0.4729007873684168,0.4727816581726074,1.0,,0.19057790748775005,0,918,0.508707020431757,0.5086019039154053,1.0,,0.015102256089448929,"       x
138  994",1
1730231473.596642,hc-star-3,1000,1730231339.515413,2.9829659318637276,0.5,4,500,961,False,0,x86_64,7,0.16993816196918488,0,931,0.9540912937372923,0.9539768695831299,1.0,,0.21122764982283115,0,931,0.9927485510706902,0.9926228523254395,1.0,,0.015367807820439339,"      x
98  652",1
1730231476.214613,hc-star-3,1000,1730231339.515413,2.9899799599198396,0.5,4,500,977,False,0,x86_64,7,0.17733669467270374,0,947,0.6394874975085258,0.639352560043335,1.0,,0.20349150151014328,0,947,0.5229813251644373,0.5228509902954102,1.0,,0.016099179163575172,"       x
174  269",1
1730231478.014139,hc-star-3,1000,1730231339.515413,2.996993987975952,0.5,4,500,993,False,0,x86_64,7,0.18372430838644505,0,962,0.9695105757564306,0.9693946838378906,1.0,,0.20600173622369766,0,962,0.9172823149710894,0.9171609878540039,1.0,,0.012492367997765541,"       x
147  994",1
1730231480.631495,hc-star-3,1000,1730231339.515413,3.0040080160320644,0.5,4,500,1009,False,0,x86_64,7,0.18126052245497704,0,978,0.6105557922273874,0.6104388236999512,1.0,,0.18216349557042122,0,978,0.3539076615124941,0.3538060188293457,1.0,,0.015995411202311516,"      x
67  947",1
1730231482.207909,hc-star-3,1000,1730231339.515413,3.0110220440881763,0.5,4,500,1025,False,0,x86_64,7,0.18680807203054428,0,994,0.4335820283740759,0.43346261978149414,1.0,,0.20524722710251808,0,994,0.47799532301723957,0.4778764247894287,1.0,,0.015055637806653976,"       x
182  269",1
1730231483.842109,hc-star-3,1000,1730231339.515413,3.0180360721442887,0.5,4,500,1042,False,0,x86_64,7,0.18198341131210327,0,1011,0.4357737172394991,0.4356546401977539,1.0,,0.18686705082654953,0,1011,0.7115683816373348,0.7114264965057373,1.0,,0.015325793996453285,"       x
106  652",1
1730231485.636479,hc-star-3,1000,1730231339.515413,3.0250501002004007,0.5,4,500,1059,False,0,x86_64,7,0.1913910172879696,0,1027,0.5137858707457781,0.5136709213256836,1.0,,0.20752695575356483,0,1027,0.17995039001107216,0.17982125282287598,1.0,,0.009719816967844963,"       x
108  652",1
1730231486.989716,hc-star-3,1000,1730231339.515413,3.032064128256513,0.5,4,500,1076,False,0,x86_64,7,0.18611139431595802,0,1044,0.9328325856477022,0.9327285289764404,1.0,,0.21768479235470295,0,1044,0.7056955341249704,0.7055699825286865,1.0,,0.015401378273963928,"       x
193  644",1
1730231489.360697,hc-star-3,1000,1730231339.515413,3.0390781563126255,0.5,4,500,1094,False,0,x86_64,8,0.19561072252690792,0,1062,0.9676415305584669,0.9675149917602539,1.0,,0.22052704356610775,0,1062,0.6358628608286381,0.6357378959655762,1.0,,0.014743596315383911,"      x
71  947",1
1730231491.657215,hc-star-3,1000,1730231339.515413,3.0460921843687374,0.5,4,500,1111,False,0,x86_64,8,0.1924763936549425,0,1079,0.7079232092946768,0.7077915668487549,1.0,,0.2131357230246067,0,1079,0.4719838462769985,0.47186732292175293,1.0,,0.01660502888262272,"       x
164  994",1
1730231493.52944,hc-star-3,1000,1730231339.515413,3.05310621242485,0.5,4,500,1130,False,0,x86_64,8,0.19292334839701653,0,1097,0.3982405476272106,0.39811015129089355,1.0,,0.22221581637859344,0,1097,0.6456941366195679,0.6455893516540527,1.0,,0.01565268449485302,"       x
198  269",1
1730231495.327309,hc-star-3,1000,1730231339.515413,3.0601202404809618,0.5,4,500,1148,False,0,x86_64,8,0.1907805372029543,0,1115,0.502908006310463,0.5027952194213867,1.0,,0.22436486929655075,0,1115,0.65197728946805,0.6518542766571045,1.0,,0.015382956713438034,"       x
200  269",1
1730231497.19911,hc-star-3,1000,1730231339.515413,3.067134268537074,0.5,4,500,1167,False,0,x86_64,9,0.19830786064267159,0,1134,0.5273231081664562,0.5270369052886963,1.0,,0.22066539153456688,0,1134,0.6731170173734426,0.6729769706726074,1.0,,0.017783204093575478,"      x
27  950",1
1730231499.153671,hc-star-3,1000,1730231339.515413,3.0741482965931866,0.5,4,500,1186,False,0,x86_64,9,0.21041644550859928,0,1152,0.42323373444378376,0.4231147766113281,1.0,,0.22040293738245964,0,1152,0.5127250179648399,0.5125899314880371,1.0,,0.017183158546686172,"       x
203  269",1
1730231500.844413,hc-star-3,1000,1730231339.515413,3.0811623246492985,0.5,4,500,1205,False,0,x86_64,9,0.20482349395751953,0,1170,0.9511646367609501,0.9510674476623535,1.0,,0.21461500972509384,0,1170,0.3571942802518606,0.3570592403411865,1.0,,0.017350880429148674,"       x
216  644",1
1730231502.902934,hc-star-3,1000,1730231339.515413,3.088176352705411,0.5,4,500,1225,False,0,x86_64,9,0.2071517463773489,0,1188,0.621887931600213,0.6217691898345947,1.0,,0.22877158783376217,0,1188,0.4649294465780258,0.46480512619018555,1.0,,0.017208613455295563,"       x
175  994",1
1730231504.794572,hc-star-3,1000,1730231339.515413,3.095190380761523,0.5,4,500,1245,False,0,x86_64,9,0.21054550632834435,0,1206,0.7486009020358324,0.748481035232544,1.0,,0.22326476499438286,0,1206,0.3637001905590296,0.36357545852661133,1.0,,0.01489718072116375,"       x
120  652",1
1730231506.658289,hc-star-3,1000,1730231339.515413,3.1022044088176353,0.5,4,500,1265,False,0,x86_64,9,0.2110913973301649,0,1225,0.6733430717140436,0.6732392311096191,1.0,,0.22762812860310078,0,1225,0.3686093408614397,0.3684723377227783,1.0,,0.018375214189291,"       x
225  644",1
1730231508.494274,hc-star-3,1000,1730231339.515413,3.1092184368737477,0.5,4,500,1285,False,0,x86_64,12,0.20663383416831493,0,1245,0.6489139795303345,0.6487958431243896,1.0,,0.23091406002640724,0,1245,0.56681028008461,0.5666797161102295,1.0,,0.017869893461465836,"       x
149  663",1
1730231510.466997,hc-star-3,1000,1730231339.515413,3.1162324649298596,0.5,4,500,1306,False,0,x86_64,15,0.20700881071388721,0,1266,0.42132657393813133,0.42120862007141113,1.0,,0.23821705766022205,0,1266,0.743198050186038,0.7430665493011475,1.0,,0.01788063533604145,"      x
78  947",1
1730231512.365943,hc-star-3,1000,1730231339.515413,3.123246492985972,0.5,4,500,1328,False,0,x86_64,17,0.2035195641219616,0,1288,0.3164784088730812,0.316378116607666,1.0,,0.23012668825685978,0,1288,0.36401970498263836,0.3638889789581299,1.0,,0.01888931542634964,"       x
192  994",1
1730231513.831846,hc-star-3,1000,1730231339.515413,3.1302605210420844,0.5,4,500,1349,False,0,x86_64,17,0.2199724204838276,0,1309,0.4035726301372051,0.4034569263458252,1.0,,0.2355102188885212,0,1309,0.47135962918400764,0.4712378978729248,1.0,,0.014039726927876472,"       x
243  644",1
1730231515.493294,hc-star-3,1000,1730231339.515413,3.1372745490981964,0.5,4,500,1371,False,0,x86_64,18,0.20768584497272968,0,1329,0.7130010947585106,0.712883710861206,1.0,,0.22990123368799686,0,1329,0.5535155348479748,0.5533833503723145,1.0,,0.01940443180501461,"      x
83  947",1
1730231517.504521,hc-star-3,1000,1730231339.515413,3.1442885771543088,0.5,4,500,1394,False,0,x86_64,20,0.22266209684312344,0,1352,0.6330880243331194,0.6329789161682129,1.0,,0.24607185274362564,0,1352,1.2084532547742128,1.2083218097686768,1.0,,0.016623670235276222,"      x
42  513",1
1730231520.218981,hc-star-3,1000,1730231339.515413,3.1513026052104207,0.5,4,500,1416,False,0,x86_64,21,0.2318735606968403,0,1374,0.367116479203105,0.366990327835083,1.0,,0.24798150546848774,0,1374,0.3063690550625324,0.30623960494995117,1.0,,0.015703627839684486,"      x
73  554",1
1730231521.707179,hc-star-3,1000,1730231339.515413,3.158316633266533,0.5,4,500,1439,False,0,x86_64,21,0.21441644243896008,0,1396,0.951408039778471,0.9512896537780762,1.0,,0.2421955019235611,0,1396,1.030082955956459,1.0299656391143799,1.0,,0.01614977978169918,"       x
207  994",1
1730231524.457463,hc-star-3,1000,1730231339.515413,3.1653306613226455,0.5,4,500,1463,False,0,x86_64,21,0.21865461952984333,0,1417,1.0670837108045816,1.0669646263122559,1.0,,0.25594438798725605,0,1417,0.7575378119945526,0.7574136257171631,1.0,,0.0199910718947649,"       x
272  436",1
1730231527.110966,hc-star-3,1000,1730231339.515413,3.1723446893787575,0.5,4,500,1487,False,0,x86_64,27,0.21846019849181175,0,1438,0.3973545953631401,0.3972327709197998,1.0,,0.2418864630162716,0,1438,0.9407857060432434,0.9406514167785645,1.0,,0.02038292959332466,"       x
176  663",1
1730231529.230275,hc-star-3,1000,1730231339.515413,3.17935871743487,0.5,4,500,1511,False,0,x86_64,27,0.2340949159115553,0,1459,0.9500040616840124,0.9499008655548096,1.0,,0.25533304177224636,0,1459,0.9816164914518595,0.9814841747283936,1.0,,0.020166322588920593,"       x
282  436",1
1730231531.991312,hc-star-3,1000,1730231339.515413,3.186372745490982,0.5,4,500,1535,False,0,x86_64,28,0.23470383509993553,0,1482,0.6052252389490604,0.6051054000854492,1.0,,0.2508636824786663,0,1482,0.3056735787540674,0.30555272102355957,1.0,,0.014458028599619865,"       x
150  652",1
1730231533.717236,hc-star-3,1000,1730231339.515413,3.193386773547094,0.5,4,500,1560,False,0,x86_64,29,0.22687268257141113,0,1505,0.599727388471365,0.5996074676513672,1.0,,0.2603193800896406,0,1505,0.8389561492949724,0.8388504981994629,1.0,,0.020300187170505524,"      x
45  513",1
1730231535.985573,hc-star-3,1000,1730231339.515413,3.2004008016032066,0.5,4,500,1586,False,0,x86_64,35,0.23587091639637947,0,1531,1.2017822097986937,1.201655387878418,1.0,,0.25765849091112614,0,1531,0.5424362756311893,0.5423107147216797,1.0,,0.019407125189900398,"       x
236  269",1
1730231538.582072,hc-star-3,1000,1730231339.515413,3.2074148296593186,0.5,4,500,1612,False,0,x86_64,35,0.2386857345700264,0,1553,0.4149170722812414,0.4147944450378418,1.0,,0.2565805036574602,0,1553,0.5534877441823483,0.5533561706542969,1.0,,0.017952656373381615,"       x
212  670",1
1730231540.397525,hc-star-3,1000,1730231339.515413,3.214428857715431,0.5,4,500,1638,False,0,x86_64,37,0.24309438280761242,0,1577,0.5011538565158844,0.5010414123535156,1.0,,0.25660899467766285,0,1577,0.35254037007689476,0.3524148464202881,1.0,,0.018920987844467163,"      x
94  513",1
1730231542.110666,hc-star-3,1000,1730231339.515413,3.221442885771543,0.5,4,500,1665,False,0,x86_64,39,0.25290634483098984,0,1602,0.31542922370135784,0.3153073787689209,1.0,,0.26392456889152527,0,1602,0.39086815901100636,0.39073848724365234,1.0,,0.02118244580924511,"      x
97  513",1
1730231543.679393,hc-star-3,1000,1730231339.515413,3.2284569138276553,0.5,4,500,1692,False,0,x86_64,39,0.23551193997263908,0,1628,0.4324683677405119,0.432328462600708,1.0,,0.28492886386811733,0,1628,0.6102315690368414,0.6101300716400146,1.0,,0.013272920623421669,"      x
98  513",1
1730231545.556906,hc-star-3,1000,1730231339.515413,3.2354709418837677,0.5,4,500,1719,False,0,x86_64,41,0.2525593787431717,0,1653,0.4602013435214758,0.4600794315338135,1.0,,0.27124509401619434,0,1653,0.639057720080018,0.6389267444610596,1.0,,0.020696552470326424,"      x
112  58",1
1730231547.512959,hc-star-3,1000,1730231339.515413,3.2424849699398797,0.5,4,500,1747,False,0,x86_64,42,0.25006002746522427,0,1678,0.5878917165100574,0.5877647399902344,1.0,,0.2655526679009199,0,1678,0.673799904063344,0.673701286315918,1.0,,0.021498795598745346,"       x
314  994",1
1730231549.650887,hc-star-3,1000,1730231339.515413,3.249498997995992,0.5,4,500,1776,False,0,x86_64,45,0.2540249079465866,0,1704,0.4650708083063364,0.4649512767791748,1.0,,0.2769083231687546,0,1704,0.4327442850917578,0.43262267112731934,1.0,,0.01746423728764057,"       x
202  554",1
1730231551.489252,hc-star-3,1000,1730231339.515413,3.256513026052104,0.5,4,500,1805,False,0,x86_64,46,0.2647323068231344,0,1732,0.4656466916203499,0.46552038192749023,1.0,,0.267010685056448,0,1732,0.8343496322631836,0.8342459201812744,1.0,,0.02202337048947811,"      x
115  58",1
1730231553.712371,hc-star-3,1000,1730231339.515413,3.2635270541082164,0.5,4,500,1834,False,0,x86_64,52,0.26909968070685863,0,1760,0.44217723980546,0.44205427169799805,1.0,,0.2835823744535446,0,1760,0.29629365913569927,0.2961711883544922,1.0,,0.022003019228577614,"       x
207  554",1
1730231555.45188,hc-star-3,1000,1730231339.515413,3.270541082164329,0.5,4,500,1864,False,0,x86_64,53,0.2558702155947685,0,1787,0.6172454990446568,0.6171205043792725,1.0,,0.28309390507638454,0,1787,0.7035025432705879,0.7033910751342773,1.0,,0.02266233041882515,"       x
315  716",1
1730231557.713558,hc-star-3,1000,1730231339.515413,3.2775551102204408,0.5,4,500,1894,False,0,x86_64,54,0.2577076032757759,0,1814,0.7073728274554014,0.7072601318359375,1.0,,0.28670755587518215,0,1814,0.5496645905077457,0.5495297908782959,1.0,,0.022140320390462875,"       x
178  290",1
1730231559.905358,hc-star-3,1000,1730231339.515413,3.284569138276553,0.5,4,500,1925,False,0,x86_64,54,0.26290532387793064,0,1841,0.3552912436425686,0.35517191886901855,1.0,,0.2910436410456896,0,1841,0.5771556124091148,0.5770385265350342,1.0,,0.022104298695921898,"       x
181  290",1
1730231561.807423,hc-star-3,1000,1730231339.515413,3.2915831663326656,0.5,4,500,1956,False,0,x86_64,55,0.2710595652461052,0,1871,0.510812995955348,0.5106918811798096,1.0,,0.27895133942365646,0,1871,0.5145044196397066,0.5143771171569824,1.0,,0.022874630987644196,"       x
109  513",1
1730231563.895534,hc-star-3,1000,1730231339.515413,3.2985971943887775,0.5,4,500,1988,False,0,x86_64,56,0.2659627590328455,0,1900,0.9263154361397028,0.926196813583374,1.0,,0.30543604120612144,0,1900,0.3153978977352381,0.31527137756347656,1.0,,0.022401124238967896,"       x
369  436",1
1730231566.106734,hc-star-3,1000,1730231339.515413,3.30561122244489,0.5,4,500,2021,False,0,x86_64,57,0.27944666892290115,0,1930,0.4707479290664196,0.47062158584594727,1.0,,0.28429558500647545,0,1930,0.6834421195089817,0.6833138465881348,1.0,,0.02103276550769806,"       x
112  504",1
1730231568.252685,hc-star-3,1000,1730231339.515413,3.312625250501002,0.5,4,500,2054,False,0,x86_64,57,0.278019804507494,0,1959,0.37504240311682224,0.374922513961792,1.0,,0.3019882310181856,0,1959,0.7024521380662918,0.7023468017578125,1.0,,0.021017206832766533,"       x
231  554",1
1730231570.314354,hc-star-3,1000,1730231339.515413,3.3196392785571143,0.5,4,500,2087,False,0,x86_64,67,0.2841529902070761,0,1989,0.4991411119699478,0.4990260601043701,1.0,,0.2872887384146452,0,1989,0.4120043944567442,0.4118778705596924,1.0,,0.023717960342764854,"       x
296  269",1
1730231572.199997,hc-star-3,1000,1730231339.515413,3.3266533066132267,0.5,4,500,2121,False,0,x86_64,69,0.2838366683572531,0,2020,0.4061456900089979,0.40603137016296387,1.0,,0.30750436149537563,0,2020,0.5914924126118422,0.591362714767456,1.0,,0.02318279817700386,"       x
376  994",1
1730231574.218316,hc-star-3,1000,1730231339.515413,3.3336673346693386,0.5,4,500,2156,False,0,x86_64,70,0.28310471400618553,0,2051,0.5711416993290186,0.5710194110870361,1.0,,0.3095669746398926,0,2051,0.42678892984986305,0.4266517162322998,1.0,,0.020841097459197044,"      x
181  39",1
1730231576.258726,hc-star-3,1000,1730231339.515413,3.340681362725451,0.5,4,500,2191,False,0,x86_64,78,0.2914620153605938,0,2082,0.41951528564095497,0.4194149971008301,1.0,,0.303111607208848,0,2082,0.4752437435090542,0.4751157760620117,1.0,,0.02176206186413765,"       x
223  950",1
1730231578.203058,hc-star-3,1000,1730231339.515413,3.347695390781563,0.5,4,500,2226,False,0,x86_64,83,0.295709740370512,0,2116,0.2545949649065733,0.25447773933410645,1.0,,0.2927399296313524,0,2116,0.5995647311210632,0.599463701248169,1.0,,0.024196604266762733,"       x
311  269",1
1730231580.139321,hc-star-3,1000,1730231339.515413,3.3547094188376754,0.5,4,500,2263,False,0,x86_64,89,0.302485266700387,0,2149,0.41187834925949574,0.4117565155029297,1.0,,0.32060432620346546,0,2149,0.7303725369274616,0.730243444442749,1.0,,0.025004073977470398,"      x
298  18",1
1730231582.336687,hc-star-3,1000,1730231339.515413,3.3617234468937878,0.5,4,500,2299,False,0,x86_64,92,0.3104831539094448,0,2184,0.5730075836181641,0.5729000568389893,1.0,,0.3068607710301876,0,2184,0.5528528336435556,0.5527222156524658,1.0,,0.024917835369706154,"      x
220  20",1
1730231584.542167,hc-star-3,1000,1730231339.515413,3.3687374749498997,0.5,4,500,2337,False,0,x86_64,96,0.29684697836637497,0,2218,0.4080440569669008,0.407914400100708,1.0,,0.31905445270240307,0,2218,0.5171791110187769,0.5170536041259766,1.0,,0.025150116533041,"       x
376  716",1
1730231586.475298,hc-star-3,1000,1730231339.515413,3.375751503006012,0.5,4,500,2375,False,0,x86_64,105,0.3192959688603878,0,2248,0.4687531925737858,0.46864748001098633,1.0,,0.32109309919178486,0,2248,0.5546840559691191,0.5545549392700195,1.0,,0.02470148354768753,"      x
64  663",1
1730231588.567277,hc-star-3,1000,1730231339.515413,3.382765531062124,0.5,4,500,2414,False,0,x86_64,108,0.3105957582592964,0,2280,0.553379200398922,0.5532481670379639,1.0,,0.33103436417877674,0,2280,0.5906381197273731,0.5905179977416992,1.0,,0.024621115997433662,"     x
267  1",1
1730231590.784798,hc-star-3,1000,1730231339.515413,3.3897795591182365,0.5,4,500,2453,False,0,x86_64,116,0.3298706132918596,0,2313,0.49888510070741177,0.49875974655151367,1.0,,0.3343693744391203,0,2313,0.3565554916858673,0.3564293384552002,1.0,,0.02223675325512886,"       x
357  479",1
1730231592.869146,hc-star-3,1000,1730231339.515413,3.396793587174349,0.5,4,500,2493,False,0,x86_64,119,0.32058527134358883,0,2351,0.85188128054142,0.8517744541168213,1.0,,0.33128106221556664,0,2351,1.0109787564724684,1.0106749534606934,1.0,,0.02746274322271347,"      x
68  663",1
