instance timestamp,query,domain size,run id,itr exponent,itr start,itr end,itr num,tuples added,bag semantics,max bag size,processor,number_of_witnesses,lp_results: witness_computation_time,lp_results: number_of_witnesses,lp_results: number_of_tuples,lp_results: Solve Time,lp_results: Solver Solution Time,lp_results: GDP,lp_results: error,ilp_results: witness_computation_time,ilp_results: number_of_witnesses,ilp_results: number_of_tuples,ilp_results: Solve Time,ilp_results: Solver Solution Time,ilp_results: GDP,ilp_results: error,ilp_results_old: witness_computation_time,ilp_results_old: number_of_witnesses,ilp_results_old: number_of_tuples,ilp_results_old: Solve Time,ilp_results_old: Solver Solution Time,ilp_results_old: GDP,ilp_results_old: error,lp_results_old: witness_computation_time,lp_results_old: number_of_witnesses,lp_results_old: number_of_tuples,lp_results_old: Solve Time,lp_results_old: Solver Solution Time,lp_results_old: GDP,lp_results_old: error
1730231406.869415,hc-star-5,500,1730231339.510105,2.869739478957916,0.5,6,500,740,False,0,x86_64,1,0.1989809274673462,1464,732,0.6877802349627018,0.6875801086425781,-726.0,,0.22666390240192413,1464,732,0.8029765766113997,0.8028526306152344,-726.0,,0.22631235793232918,1464,732,0.2980568278580904,0.2979390621185303,-726.0,,0.21954536624252796,1464,732,0.6879739500582218,0.6878557205200195,-726.0,
1730231410.658464,hc-star-5,500,1730231339.510105,2.8807615230460923,0.5,6,500,759,False,0,x86_64,1,0.1982464361935854,1502,751,0.2721407152712345,0.27204346656799316,-745.0,,0.23073576018214226,1502,751,0.23454725928604603,0.23442840576171875,-745.0,,0.22207115590572357,1502,751,0.4005735721439123,0.4004504680633545,-745.0,,0.22644850611686707,1502,751,0.28953513130545616,0.2894115447998047,-745.0,
1730231413.196594,hc-star-5,500,1730231339.510105,2.8917835671342687,0.5,6,500,779,False,0,x86_64,1,0.2030965182930231,1542,771,0.46924667805433273,0.46912312507629395,-765.0,,0.22466726414859295,1542,771,0.41890624165534973,0.4187004566192627,-765.0,,0.22731323912739754,1542,771,0.2882433496415615,0.28812146186828613,-765.0,,0.22954818420112133,1542,771,0.4035435039550066,0.40342187881469727,-765.0,
1730231416.022806,hc-star-5,500,1730231339.510105,2.902805611222445,0.5,6,500,799,False,0,x86_64,1,0.20467812195420265,1582,791,0.5931791663169861,0.5930511951446533,-785.0,,0.23782201297581196,1582,791,0.43996497988700867,0.4398365020751953,-785.0,,0.2293835785239935,1582,791,0.5239083804190159,0.5238063335418701,-785.0,,0.23459281772375107,1582,791,0.34891032986342907,0.3487870693206787,-785.0,
1730231419.223296,hc-star-5,500,1730231339.510105,2.9138276553106213,0.5,6,500,820,False,0,x86_64,1,0.20631333999335766,1622,811,0.42524505965411663,0.42512083053588867,-805.0,,0.2371686715632677,1622,811,0.4355515167117119,0.4354245662689209,-805.0,,0.23749364353716373,1622,811,0.3888064716011286,0.38868236541748047,-805.0,,0.23365311324596405,1622,811,0.49640445597469807,0.49628400802612305,-805.0,
1730231422.22389,hc-star-5,500,1730231339.510105,2.9248496993987976,0.5,6,500,841,False,0,x86_64,1,0.20999856293201447,1664,832,0.7761627715080976,0.7760329246520996,-826.0,,0.23549320548772812,1664,832,0.5637244172394276,0.5636036396026611,-826.0,,0.2351286020129919,1664,832,0.8196687716990709,0.8195481300354004,-826.0,,0.23566503450274467,1664,832,0.5964725203812122,0.5963773727416992,-826.0,
1730231426.281912,hc-star-5,500,1730231339.510105,2.935871743486974,0.5,6,500,862,False,0,x86_64,1,0.21029675379395485,1704,852,0.4085683710873127,0.4084329605102539,-846.0,,0.2421142105013132,1704,852,-1,-1,-1,PuLP: Error while trying to execute gurobi_cl,0.23903889022767544,1704,852,1.4216920398175716,1.421550989151001,-846.0,,0.23674505203962326,1704,852,0.8065556976944208,0.8064274787902832,-846.0,
1730231430.79374,hc-star-5,500,1730231339.510105,2.9468937875751506,0.5,6,500,884,False,0,x86_64,1,0.21478884853422642,1746,873,0.5782889612019062,0.5781655311584473,-867.0,,0.23825567960739136,1746,873,1.08890101313591,1.088780164718628,-867.0,,0.2389239091426134,1746,873,0.5059327948838472,0.5058069229125977,-867.0,,0.2371835634112358,1746,873,0.7987567633390427,0.7986361980438232,-867.0,
1730231435.075795,hc-star-5,500,1730231339.510105,2.957915831663327,0.5,6,500,907,False,0,x86_64,1,0.2357952632009983,1786,893,0.7433251794427633,0.7432272434234619,-887.0,,0.24084004014730453,1786,893,0.8514627851545811,0.8513426780700684,-887.0,,0.242660254240036,1786,893,1.133426832035184,1.133298397064209,-887.0,,0.24671278335154057,1786,893,0.544919315725565,0.5447990894317627,-887.0,
1730231439.702232,hc-star-5,500,1730231339.510105,2.9689378757515033,0.5,6,500,930,False,0,x86_64,1,0.22056321799755096,1830,915,0.7587672360241413,0.7586333751678467,-909.0,,0.24690556712448597,1830,915,0.4631661921739578,0.4630393981933594,-909.0,,0.22775672562420368,1830,915,1.0327551234513521,1.0326359272003174,-909.0,,0.24094069190323353,1830,915,0.7371336966753006,0.7370069026947021,-909.0,
1730231444.068326,hc-star-5,500,1730231339.510105,2.9799599198396796,0.5,6,500,954,False,0,x86_64,1,0.22237310744822025,1878,939,0.6578660011291504,0.6577694416046143,-933.0,,0.24565726332366467,1878,939,0.8939968012273312,0.8938698768615723,-933.0,,0.24561877362430096,1878,939,0.5570889227092266,0.5569634437561035,-933.0,,0.24633936770260334,1878,939,0.6465493999421597,0.6464231014251709,-933.0,
1730231448.253207,hc-star-5,500,1730231339.510105,2.990981963927856,0.5,6,500,979,False,0,x86_64,1,0.21370520442724228,1926,963,0.9226854015141726,0.9225687980651855,-957.0,,0.2385222390294075,1926,963,0.5482255052775145,0.5480988025665283,-957.0,,0.2420444544404745,1926,963,0.7558980323374271,0.755781888961792,-957.0,,0.24957163631916046,1926,963,0.6883672401309013,0.6882450580596924,-957.0,
