instance timestamp,query,domain size,run id,itr exponent,itr start,itr end,itr num,tuples added,bag semantics,max bag size,processor,number_of_witnesses,lp_results: witness_computation_time,lp_results: number_of_witnesses,lp_results: number_of_tuples,lp_results: Solve Time,lp_results: Solver Solution Time,lp_results: GDP,lp_results: error,ilp_results: witness_computation_time,ilp_results: number_of_witnesses,ilp_results: number_of_tuples,ilp_results: Solve Time,ilp_results: Solver Solution Time,ilp_results: GDP,ilp_results: error,specialized_dpvs: Solve Time,specialized_dpvs: contingency set,specialized_dpvs: dp-vs
1730257912.226489,rays-5,1000,1730257892.340029,3.156312625250501,0.5,6,500,1433,False,0,x86_64,8,0.3086149040609598,0,1433,0.22657948220148683,0.22636795043945312,1.0,,0.30968099599704146,0,1433,0.1944363210350275,0.1943202018737793,1.0,,0.018757385201752186,"       x    a
291  757  222",1
1730257913.632399,rays-5,1000,1730257892.340029,3.1673346693386777,0.5,6,500,1470,False,0,x86_64,8,0.3508104979991913,0,1470,0.2917553121224046,0.2916371822357178,1.0,,0.3210132890380919,0,1470,0.22387041710317135,0.2237398624420166,1.0,,0.019094528164714575,"       x    a
298  757  222",1
1730257915.205862,rays-5,1000,1730257892.340029,3.178356713426854,0.5,6,500,1507,False,0,x86_64,8,0.3227784219197929,0,1507,0.2227290589362383,0.2226107120513916,1.0,,0.3305188328959048,0,1507,0.22932409681379795,0.22919392585754395,1.0,,0.019419036339968443,"       x    a
300  757  222",1
1730257916.710213,rays-5,1000,1730257892.340029,3.1893787575150303,0.5,6,500,1546,False,0,x86_64,8,0.32733242912217975,0,1546,0.5487741478718817,0.548656702041626,1.0,,0.3465676987543702,0,1546,0.5119911879301071,0.511887788772583,1.0,,0.019696584902703762,"       x    a
307  757  222",1
1730257918.875976,rays-5,1000,1730257892.340029,3.2004008016032066,0.5,6,500,1586,False,0,x86_64,16,0.332118920981884,0,1586,0.6834183116443455,0.6832971572875977,1.0,,0.33946810895577073,0,1586,1.638379862997681,1.6382455825805664,1.0,,0.020579416770488024,"       x    c
264  757  125",1
1730257922.445483,rays-5,1000,1730257892.340029,3.211422845691383,0.5,6,500,1627,False,0,x86_64,16,0.3379020947031677,0,1627,0.3009859248995781,0.30086851119995117,1.0,,0.34550178004428744,0,1627,0.2685438320040703,0.26845240592956543,1.0,,0.020859460812062025,"       x    c
273  757  125",1
1730257924.143265,rays-5,1000,1730257892.340029,3.2224448897795592,0.5,6,500,1668,False,0,x86_64,16,0.34502415312454104,0,1668,0.29692112980410457,0.2967655658721924,1.0,,0.3643158790655434,0,1668,0.3297695331275463,0.3296182155609131,1.0,,0.021201748866587877,"       x    c
278  757  125",1
1730257925.94624,rays-5,1000,1730257892.340029,3.2334669338677355,0.5,6,500,1711,False,0,x86_64,17,0.3585717100650072,0,1711,0.35104237915948033,0.35091471672058105,1.0,,0.35831565596163273,0,1711,0.27222243696451187,0.2721133232116699,1.0,,0.021426178980618715,"      x    a
17  726  778",1
1730257927.743438,rays-5,1000,1730257892.340029,3.244488977955912,0.5,6,500,1755,False,0,x86_64,17,0.3628599219955504,0,1755,0.4001947888173163,0.400066614151001,1.0,,0.3672901368699968,0,1755,0.27039292734116316,0.2702522277832031,1.0,,0.02202797122299671,"      x    a
17  726  778",1
1730257929.569832,rays-5,1000,1730257892.340029,3.255511022044088,0.5,6,500,1800,False,0,x86_64,33,0.37633275194093585,0,1800,0.23651270708069205,0.23639178276062012,1.0,,0.37313233222812414,0,1800,0.28399723302572966,0.283855676651001,1.0,,0.02260539261624217,"       x    c
298  757  125",1
