instance timestamp,query,domain size,run id,itr exponent,itr start,itr end,itr num,tuples added,bag semantics,max bag size,processor,number_of_witnesses,lp_results: witness_computation_time,lp_results: number_of_witnesses,lp_results: number_of_tuples,lp_results: Solve Time,lp_results: Solver Solution Time,lp_results: GDP,lp_results: error,ilp_results: witness_computation_time,ilp_results: number_of_witnesses,ilp_results: number_of_tuples,ilp_results: Solve Time,ilp_results: Solver Solution Time,ilp_results: GDP,ilp_results: error,specialized_swp: SWP,specialized_swp: Solve Time
1730256641.106389,hc-star-5,1000,1730256592.460033,3.31062124248497,0.5,6,500,2044,False,0,x86_64,2,0.38867466198280454,3978,1989,0.42537594633176923,0.425276517868042,-1983.0,,0.3902155626565218,3978,1989,0.3520009880885482,0.3518707752227783,-1983.0,,6,0.029092690907418728
1730256643.151352,hc-star-5,1000,1730256592.460033,3.3216432865731464,0.5,6,500,2097,False,0,x86_64,2,0.39545835368335247,4082,2041,0.28755017882212996,0.2874271869659424,-2035.0,,0.39857027493417263,4082,2041,0.21201897831633687,0.21190643310546875,-2035.0,,6,0.029668308328837156
1730256644.93089,hc-star-5,1000,1730256592.460033,3.3326653306613228,0.5,6,500,2151,False,0,x86_64,2,0.40479101799428463,4180,2090,0.45147915091365576,0.4513835906982422,-2084.0,,0.4061160269193351,4180,2090,0.3978592772036791,0.3977513313293457,-2084.0,,6,0.03076491365209222
1730256647.098555,hc-star-5,1000,1730256592.460033,3.343687374749499,0.5,6,500,2206,False,0,x86_64,2,0.4071016679517925,4284,2142,0.39831670094281435,0.39819955825805664,-2136.0,,0.4132013414055109,4284,2142,0.4931953912600875,0.4930994510650635,-2136.0,,6,0.030871160328388214
1730256649.335374,hc-star-5,1000,1730256592.460033,3.3547094188376754,0.5,6,500,2263,False,0,x86_64,2,0.42006503883749247,4388,2194,0.24392384989187121,0.24379706382751465,-2188.0,,0.42439524084329605,4388,2194,0.4179143449291587,0.41779041290283203,-2188.0,,6,0.030764026567339897
1730256651.349925,hc-star-5,1000,1730256592.460033,3.3657314629258517,0.5,6,500,2321,False,0,x86_64,2,0.4266390921548009,4498,2249,0.5576881226152182,0.5575737953186035,-2243.0,,0.446815034840256,4498,2249,0.26597705483436584,0.2658841609954834,-2243.0,,6,0.0316252252086997
1730256653.58894,hc-star-5,1000,1730256592.460033,3.3767535070140284,0.5,6,500,2380,False,0,x86_64,2,0.43760789604857564,4612,2306,0.21952095301821828,0.21939635276794434,-2300.0,,0.4394401488825679,4612,2306,0.22564565995708108,0.22553634643554688,-2300.0,,6,0.0318928905762732
1730256655.448888,hc-star-5,1000,1730256592.460033,3.3877755511022047,0.5,6,500,2442,False,0,x86_64,2,0.46393537521362305,4734,2367,0.3530948059633374,0.3529963493347168,-2361.0,,0.44030740205198526,4734,2367,0.35318833077326417,0.3530755043029785,-2361.0,,6,0.03309055091813207
1730256657.596916,hc-star-5,1000,1730256592.460033,3.398797595190381,0.5,6,500,2504,False,0,x86_64,2,0.4480467331595719,4846,2423,0.33407479990273714,0.3339366912841797,-2417.0,,0.4744941871613264,4846,2423,0.3125692969188094,0.31247520446777344,-2417.0,,6,0.033365541603416204
1730256659.719314,hc-star-5,1000,1730256592.460033,3.4098196392785574,0.5,6,500,2569,False,0,x86_64,2,0.4546094653196633,4968,2484,0.25117782689630985,0.25106024742126465,-2478.0,,0.4599403920583427,4968,2484,0.3257542531937361,0.32565999031066895,-2478.0,,6,0.03377889795228839
1730256661.791555,hc-star-5,1000,1730256592.460033,3.4208416833667337,0.5,6,500,2635,False,0,x86_64,2,0.46308335615321994,5088,2544,0.24472026200965047,0.24460411071777344,-2538.0,,0.4726050798781216,5088,2544,0.2433549971319735,0.24324560165405273,-2538.0,,6,0.0352300270460546
1730256663.778977,hc-star-5,1000,1730256592.460033,3.43186372745491,0.5,6,500,2703,False,0,x86_64,2,0.4759321319870651,5216,2608,0.24411108996719122,0.24399662017822266,-2602.0,,0.48187385499477386,5216,2608,0.30339418910443783,0.30325770378112793,-2602.0,,6,0.035035929176956415
1730256665.883822,hc-star-5,1000,1730256592.460033,3.4428857715430863,0.5,6,500,2772,False,0,x86_64,2,0.4853719128295779,5340,2670,0.259783823043108,0.25966858863830566,-2664.0,,0.5125126750208437,5340,2670,0.2638208703137934,0.26372218132019043,-2664.0,,6,0.035644697956740856
1730256667.989579,hc-star-5,1000,1730256592.460033,3.4539078156312626,0.5,6,500,2843,False,0,x86_64,2,0.49078140314668417,5470,2735,0.35644929483532906,0.3563265800476074,-2729.0,,0.49761491222307086,5470,2735,0.28828217601403594,0.288179874420166,-2729.0,,6,0.035945367999374866
1730256670.250635,hc-star-5,1000,1730256592.460033,3.464929859719439,0.5,6,500,2916,False,0,x86_64,2,0.5049325400032103,5608,2804,0.2649310827255249,0.264798641204834,-2798.0,,0.5097336093895137,5608,2804,0.25137885520234704,0.25124311447143555,-2798.0,,6,0.03571077901870012
1730256672.383625,hc-star-5,1000,1730256592.460033,3.475951903807615,0.5,6,500,2991,False,0,x86_64,5,0.5380513202399015,5756,2878,0.4754262142814696,0.4753236770629883,-2866.0,,0.5168285230174661,5756,2878,0.3413013629615307,0.34118103981018066,-2866.0,,12,0.0668564192019403
1730256674.932517,hc-star-5,1000,1730256592.460033,3.486973947895792,0.5,6,500,3068,False,0,x86_64,5,0.5285535803996027,5906,2953,0.28022119402885437,0.2801055908203125,-2941.0,,0.5327750407159328,5906,2953,0.33167940797284245,0.33152270317077637,-2941.0,,12,0.06965836230665445
1730256677.321093,hc-star-5,1000,1730256592.460033,3.4979959919839683,0.5,6,500,3147,False,0,x86_64,6,0.5389258391223848,6056,3028,0.29335475200787187,0.2932546138763428,-3010.0,,0.5425440389662981,6056,3028,0.28862140141427517,0.288494348526001,-3010.0,,18,0.09834423568099737
1730256679.715501,hc-star-5,1000,1730256592.460033,3.5090180360721446,0.5,6,500,3228,False,0,x86_64,6,0.5494156358763576,6198,3099,0.30057323770597577,0.30047082901000977,-3081.0,,0.5524147232063115,6198,3099,0.28169512283056974,0.28157663345336914,-3081.0,,18,0.10482882289215922
1730256682.152382,hc-star-5,1000,1730256592.460033,3.520040080160321,0.5,6,500,3311,False,0,x86_64,13,0.5574153480120003,6360,3180,0.4121902217157185,0.41207289695739746,-3150.0,,0.5841530333273113,6360,3180,0.33226717403158545,0.33214616775512695,-3150.0,,30,0.17626742087304592
